,time,sta,pha,prob,amp
0,2018-11-29T00:00:02.091500Z,5,s,0.347,0.003831
1,2018-11-29T00:00:17.792500Z,5,s,0.702,0.002833
2,2018-11-29T00:00:32.516000Z,24,p,0.564,0.01629
3,2018-11-29T00:00:32.574500Z,16,p,0.681,0.004899
4,2018-11-29T00:00:32.583000Z,23,p,0.933,0.03261
5,2018-11-29T00:00:32.585500Z,21,p,0.361,0.007806
6,2018-11-29T00:00:32.589000Z,22,p,0.882,0.01171
7,2018-11-29T00:00:32.607000Z,24,s,0.961,0.01629
8,2018-11-29T00:00:32.615500Z,23,s,0.967,0.03261
9,2018-11-29T00:00:32.621500Z,22,s,0.952,0.01171
10,2018-11-29T00:00:32.631500Z,21,s,0.929,0.007806
11,2018-11-29T00:00:32.637500Z,20,s,0.669,0.00372
12,2018-11-29T00:00:32.640000Z,13,p,0.836,0.002106
13,2018-11-29T00:00:32.651000Z,19,s,0.867,0.00288
14,2018-11-29T00:00:32.655500Z,18,s,0.365,0.002266
15,2018-11-29T00:00:32.672500Z,17,s,0.577,0.002872
16,2018-11-29T00:00:32.683000Z,16,s,0.876,0.004899
17,2018-11-29T00:00:32.699500Z,14,s,0.634,0.003285
18,2018-11-29T00:00:32.709500Z,13,s,0.719,0.002041
19,2018-11-29T00:00:32.748000Z,9,s,0.684,0.002308
20,2018-11-29T00:00:32.796500Z,4,s,0.378,0.001879
21,2018-11-29T00:00:48.020000Z,5,p,0.319,0.002157
22,2018-11-29T00:00:50.566500Z,5,p,0.403,0.002087
23,2018-11-29T00:01:05.120500Z,5,p,0.401,0.002182
24,2018-11-29T00:01:43.906500Z,6,s,0.335,0.002787
25,2018-11-29T00:01:45.245500Z,5,p,0.343,0.002031
26,2018-11-29T00:01:47.163500Z,5,p,0.433,0.002323
27,2018-11-29T00:01:57.226000Z,13,p,0.583,0.002337
28,2018-11-29T00:02:01.184500Z,13,p,0.388,0.002122
29,2018-11-29T00:02:04.870500Z,4,p,0.328,0.001764
30,2018-11-29T00:02:09.541500Z,20,s,0.387,0.002241
31,2018-11-29T00:02:09.689500Z,19,p,0.408,0.003104
32,2018-11-29T00:02:09.805500Z,19,s,0.376,0.003104
33,2018-11-29T00:02:27.750000Z,13,p,0.374,0.002281
34,2018-11-29T00:02:35.770500Z,18,s,0.322,0.003163
35,2018-11-29T00:02:46.717500Z,13,p,0.309,0.00387
36,2018-11-29T00:02:54.481000Z,13,p,0.639,0.002041
37,2018-11-29T00:02:55.543500Z,13,p,0.32,0.002636
38,2018-11-29T00:03:09.661500Z,2,p,0.436,0.002127
39,2018-11-29T00:03:11.823500Z,11,p,0.373,0.004252
40,2018-11-29T00:03:11.947500Z,11,s,0.795,0.004252
41,2018-11-29T00:03:34.504500Z,3,s,0.587,0.003609
42,2018-11-29T00:03:52.878500Z,12,s,0.388,0.00244
43,2018-11-29T00:03:53.031500Z,19,s,0.35,0.001888
44,2018-11-29T00:04:10.468500Z,13,p,0.384,0.00287
45,2018-11-29T00:04:17.161500Z,2,p,0.353,0.002022
46,2018-11-29T00:04:30.663500Z,5,p,0.364,0.003351
47,2018-11-29T00:04:44.917500Z,1,s,0.69,0.002402
48,2018-11-29T00:05:03.377500Z,18,p,0.464,0.003839
49,2018-11-29T00:05:44.169500Z,13,p,0.467,0.002898
50,2018-11-29T00:06:00.226000Z,13,p,0.333,0.002514
51,2018-11-29T00:06:21.314500Z,24,p,0.976,0.1072
52,2018-11-29T00:06:21.319500Z,23,p,0.98,0.09517
53,2018-11-29T00:06:21.325000Z,22,p,0.975,0.04138
54,2018-11-29T00:06:21.330000Z,21,p,0.979,0.03772
55,2018-11-29T00:06:21.335000Z,20,p,0.972,0.05742
56,2018-11-29T00:06:21.341000Z,19,p,0.978,0.03205
57,2018-11-29T00:06:21.347000Z,18,p,0.953,0.02172
58,2018-11-29T00:06:21.350000Z,17,p,0.96,0.02004
59,2018-11-29T00:06:21.356000Z,16,p,0.912,0.01334
60,2018-11-29T00:06:21.361500Z,15,p,0.816,0.01364
61,2018-11-29T00:06:21.366000Z,14,p,0.945,0.01269
62,2018-11-29T00:06:21.374500Z,13,p,0.966,0.01058
63,2018-11-29T00:06:21.376500Z,10,p,0.601,0.01051
64,2018-11-29T00:06:21.378000Z,12,p,0.931,0.01057
65,2018-11-29T00:06:21.399500Z,9,p,0.607,0.01038
66,2018-11-29T00:06:21.400500Z,8,p,0.608,0.01424
67,2018-11-29T00:06:21.405500Z,7,p,0.797,0.01084
68,2018-11-29T00:06:21.406500Z,11,p,0.407,0.008718
69,2018-11-29T00:06:21.411500Z,6,p,0.626,0.01146
70,2018-11-29T00:06:21.416000Z,5,p,0.831,0.008611
71,2018-11-29T00:06:21.423500Z,4,p,0.95,0.01161
72,2018-11-29T00:06:21.425500Z,24,s,0.97,0.1072
73,2018-11-29T00:06:21.427500Z,3,p,0.878,0.01192
74,2018-11-29T00:06:21.433500Z,23,s,0.962,0.09517
75,2018-11-29T00:06:21.435000Z,2,p,0.891,0.01493
76,2018-11-29T00:06:21.442000Z,22,s,0.96,0.04138
77,2018-11-29T00:06:21.450500Z,21,s,0.958,0.03772
78,2018-11-29T00:06:21.455000Z,1,p,0.565,0.0121
79,2018-11-29T00:06:21.460000Z,20,s,0.918,0.05742
80,2018-11-29T00:06:21.468500Z,19,s,0.942,0.03205
81,2018-11-29T00:06:21.470500Z,17,s,0.679,0.02004
82,2018-11-29T00:06:21.478500Z,18,s,0.934,0.02172
83,2018-11-29T00:06:21.496000Z,16,s,0.875,0.01334
84,2018-11-29T00:06:21.506000Z,15,s,0.903,0.01364
85,2018-11-29T00:06:21.516500Z,14,s,0.824,0.01269
86,2018-11-29T00:06:21.523000Z,13,s,0.9,0.01058
87,2018-11-29T00:06:21.532500Z,12,s,0.866,0.01057
88,2018-11-29T00:06:21.542000Z,11,s,0.773,0.008718
89,2018-11-29T00:06:21.550500Z,10,s,0.702,0.01051
90,2018-11-29T00:06:21.561000Z,9,s,0.896,0.01038
91,2018-11-29T00:06:21.570000Z,8,s,0.945,0.01424
92,2018-11-29T00:06:21.578000Z,7,s,0.94,0.01084
93,2018-11-29T00:06:21.587000Z,6,s,0.89,0.01146
94,2018-11-29T00:06:21.595000Z,5,s,0.882,0.008611
95,2018-11-29T00:06:21.603500Z,4,s,0.927,0.01161
96,2018-11-29T00:06:21.613000Z,3,s,0.925,0.01192
97,2018-11-29T00:06:21.622500Z,2,s,0.811,0.01493
98,2018-11-29T00:06:21.630500Z,1,s,0.924,0.0121
99,2018-11-29T00:06:36.536500Z,20,s,0.708,0.002836
100,2018-11-29T00:06:36.845500Z,20,p,0.505,0.002499
101,2018-11-29T00:06:42.756000Z,10,s,0.476,0.002058
102,2018-11-29T00:06:51.085500Z,13,p,0.342,0.00246
103,2018-11-29T00:07:29.967000Z,5,s,0.344,0.00319
104,2018-11-29T00:08:00.335500Z,13,p,0.337,0.002059
105,2018-11-29T00:08:06.275500Z,5,s,0.359,0.003423
106,2018-11-29T00:08:19.619500Z,5,s,0.366,0.002325
107,2018-11-29T00:08:26.538500Z,6,s,0.398,0.003585
108,2018-11-29T00:08:38.199000Z,13,s,0.444,0.003213
109,2018-11-29T00:08:39.210500Z,4,s,0.38,0.002016
