,time,sta,pha,prob,amp
0,2018-11-16T00:00:07.894500Z,5,p,0.371,0.003315
1,2018-11-16T00:00:07.995500Z,5,s,0.476,0.003315
2,2018-11-16T00:00:23.450500Z,5,s,0.425,0.002584
3,2018-11-16T00:00:27.116000Z,1,s,0.739,0.002652
4,2018-11-16T00:00:37.099500Z,6,s,0.322,0.002313
5,2018-11-16T00:00:37.255500Z,23,p,0.835,0.005763
6,2018-11-16T00:00:37.368500Z,23,s,0.856,0.005763
7,2018-11-16T00:00:37.376500Z,22,s,0.587,0.00294
8,2018-11-16T00:00:37.426500Z,17,s,0.759,0.00211
9,2018-11-16T00:00:38.038500Z,6,s,0.377,0.002203
10,2018-11-16T00:00:38.826500Z,5,s,0.312,0.002588
11,2018-11-16T00:00:47.698500Z,5,s,0.369,0.002389
12,2018-11-16T00:01:08.590000Z,2,p,0.545,0.002044
13,2018-11-16T00:01:14.424500Z,2,p,0.326,0.001917
14,2018-11-16T00:01:18.590000Z,2,p,0.538,0.002196
15,2018-11-16T00:01:27.454000Z,20,s,0.342,0.002989
16,2018-11-16T00:01:41.200000Z,20,s,0.67,0.002223
17,2018-11-16T00:01:44.146500Z,5,s,0.323,0.002536
18,2018-11-16T00:02:19.158500Z,5,s,0.304,0.002591
19,2018-11-16T00:02:24.943000Z,20,s,0.653,0.002298
20,2018-11-16T00:02:42.267500Z,5,s,0.331,0.002071
21,2018-11-16T00:02:46.977500Z,13,p,0.4,0.002231
22,2018-11-16T00:02:56.722500Z,18,s,0.304,0.002526
23,2018-11-16T00:03:46.464000Z,20,p,0.523,0.001976
24,2018-11-16T00:03:46.686500Z,20,s,0.745,0.001976
25,2018-11-16T00:04:22.322000Z,2,p,0.579,0.001783
26,2018-11-16T00:04:22.407500Z,6,s,0.305,0.002475
27,2018-11-16T00:04:22.436500Z,16,s,0.704,0.003368
28,2018-11-16T00:04:22.458500Z,17,s,0.46,0.003604
29,2018-11-16T00:04:22.465500Z,13,s,0.761,0.005996
30,2018-11-16T00:04:22.483500Z,12,p,0.606,0.00431
31,2018-11-16T00:04:22.508000Z,11,s,0.478,0.002534
32,2018-11-16T00:04:28.014500Z,2,p,0.494,0.001794
33,2018-11-16T00:04:39.640000Z,20,s,0.73,0.002347
34,2018-11-16T00:04:46.710500Z,21,p,0.868,0.06056
35,2018-11-16T00:04:46.712000Z,20,p,0.917,0.02489
36,2018-11-16T00:04:46.720000Z,22,s,0.685,0.009109
37,2018-11-16T00:05:03.612500Z,22,s,0.714,0.005098
38,2018-11-16T00:05:39.334000Z,5,s,0.75,0.00288
39,2018-11-16T00:05:45.034000Z,19,s,0.629,0.003681
40,2018-11-16T00:05:45.667500Z,4,s,0.757,0.006454
41,2018-11-16T00:06:08.524500Z,2,p,0.363,0.001735
42,2018-11-16T00:06:11.796500Z,11,s,0.424,0.004414
43,2018-11-16T00:06:35.954000Z,2,p,0.559,0.001709
44,2018-11-16T00:06:56.330500Z,20,s,0.781,0.002073
45,2018-11-16T00:07:06.660500Z,2,p,0.34,0.00197
46,2018-11-16T00:07:12.150000Z,2,p,0.375,0.001888
47,2018-11-16T00:07:15.646500Z,5,s,0.347,0.002342
48,2018-11-16T00:07:15.927500Z,18,s,0.306,0.002608
49,2018-11-16T00:07:44.498500Z,5,s,0.453,0.002366
50,2018-11-16T00:07:49.093500Z,5,s,0.306,0.002191
51,2018-11-16T00:07:54.999500Z,5,s,0.301,0.001724
52,2018-11-16T00:08:31.671500Z,5,p,0.688,0.003708
53,2018-11-16T00:08:31.787000Z,5,s,0.735,0.003708
54,2018-11-16T00:08:49.594000Z,21,p,0.62,0.002694
55,2018-11-16T00:09:32.937500Z,18,s,0.398,0.002412
56,2018-11-16T00:09:34.977500Z,5,p,0.381,0.001601
57,2018-11-16T00:12:18.661500Z,8,s,0.338,0.003283
58,2018-11-16T00:13:06.258500Z,5,s,0.31,0.002538
59,2018-11-16T00:13:16.167500Z,5,s,0.308,0.002614
60,2018-11-16T00:13:20.835500Z,13,p,0.309,0.002338
61,2018-11-16T00:13:25.230500Z,5,s,0.315,0.002749
62,2018-11-16T00:13:30.710500Z,6,s,0.389,0.002224
63,2018-11-16T00:14:08.858500Z,5,s,0.302,0.002303
64,2018-11-16T00:14:17.084500Z,3,s,0.574,0.004095
