,time,sta,pha,prob,amp
0,2018-11-20T00:00:09.225500Z,3,s,0.587,0.002792
1,2018-11-20T00:00:09.402500Z,20,s,0.656,0.002687
2,2018-11-20T00:00:12.833500Z,20,s,0.336,0.001889
3,2018-11-20T00:00:23.245500Z,2,p,0.309,0.00162
4,2018-11-20T00:00:28.239500Z,2,s,0.394,0.00232
5,2018-11-20T00:01:05.155500Z,2,p,0.625,0.002822
6,2018-11-20T00:01:06.152500Z,24,p,0.544,0.005437
7,2018-11-20T00:01:06.235500Z,24,s,0.809,0.005437
8,2018-11-20T00:01:35.134000Z,5,p,0.314,0.001658
9,2018-11-20T00:01:42.454500Z,6,p,0.567,0.001976
10,2018-11-20T00:01:45.397500Z,5,p,0.44,0.001986
11,2018-11-20T00:01:47.166500Z,12,p,0.356,0.002297
12,2018-11-20T00:01:48.863500Z,13,p,0.562,0.002045
13,2018-11-20T00:02:32.887500Z,2,s,0.452,0.002296
14,2018-11-20T00:02:51.909500Z,20,p,0.385,0.002304
15,2018-11-20T00:03:53.603500Z,5,s,0.722,0.002554
16,2018-11-20T00:03:54.361500Z,18,p,0.336,0.002224
17,2018-11-20T00:04:26.907500Z,20,s,0.363,0.00238
18,2018-11-20T00:05:16.317500Z,23,s,0.363,0.002125
19,2018-11-20T00:05:40.255500Z,22,s,0.364,0.002049
20,2018-11-20T00:06:09.320000Z,6,s,0.557,0.002252
21,2018-11-20T00:06:11.930500Z,5,s,0.382,0.001815
22,2018-11-20T00:06:11.952500Z,6,s,0.575,0.002024
23,2018-11-20T00:06:46.026000Z,19,s,0.367,0.003043
24,2018-11-20T00:08:35.535000Z,23,s,0.744,0.003497
25,2018-11-20T00:09:19.417000Z,24,p,0.968,0.01163
26,2018-11-20T00:09:19.421500Z,23,p,0.979,0.01038
27,2018-11-20T00:09:19.427000Z,22,p,0.972,0.008285
28,2018-11-20T00:09:19.431000Z,21,p,0.973,0.01086
29,2018-11-20T00:09:19.436000Z,20,p,0.979,0.006831
30,2018-11-20T00:09:19.441500Z,19,p,0.97,0.006214
31,2018-11-20T00:09:19.446000Z,18,p,0.953,0.003464
32,2018-11-20T00:09:19.449500Z,17,p,0.947,0.003133
33,2018-11-20T00:09:19.455000Z,16,p,0.923,0.005133
34,2018-11-20T00:09:19.462500Z,15,p,0.653,0.002891
35,2018-11-20T00:09:19.471000Z,13,p,0.941,0.002176
36,2018-11-20T00:09:19.473500Z,12,p,0.851,0.0022
37,2018-11-20T00:09:19.497000Z,8,p,0.912,0.002453
38,2018-11-20T00:09:19.506500Z,24,s,0.944,0.01163
39,2018-11-20T00:09:19.510500Z,5,p,0.302,0.003067
40,2018-11-20T00:09:19.514000Z,23,s,0.94,0.01038
41,2018-11-20T00:09:19.516500Z,4,p,0.93,0.003455
42,2018-11-20T00:09:19.521000Z,22,s,0.949,0.008285
43,2018-11-20T00:09:19.522000Z,3,s,0.703,0.00258
44,2018-11-20T00:09:19.529000Z,21,s,0.944,0.01086
45,2018-11-20T00:09:19.537000Z,20,s,0.934,0.005031
46,2018-11-20T00:09:19.545000Z,19,s,0.938,0.003028
47,2018-11-20T00:09:19.553000Z,18,s,0.773,0.003355
48,2018-11-20T00:09:19.561000Z,17,s,0.888,0.002679
49,2018-11-20T00:09:19.570000Z,16,s,0.738,0.002464
50,2018-11-20T00:09:19.584500Z,15,s,0.596,0.002891
51,2018-11-20T00:09:19.589500Z,14,s,0.591,0.001712
52,2018-11-20T00:09:19.594000Z,13,s,0.62,0.002176
53,2018-11-20T00:09:19.604500Z,12,s,0.755,0.0022
54,2018-11-20T00:09:19.636000Z,8,s,0.679,0.001855
55,2018-11-20T00:09:19.671000Z,4,s,0.685,0.001797
56,2018-11-20T00:09:22.682000Z,24,p,0.983,0.306
57,2018-11-20T00:09:22.687500Z,23,p,0.985,0.609
58,2018-11-20T00:09:22.693000Z,22,p,0.98,0.2258
59,2018-11-20T00:09:22.698000Z,21,p,0.982,0.1545
60,2018-11-20T00:09:22.704000Z,20,p,0.982,0.1518
61,2018-11-20T00:09:22.710000Z,19,p,0.985,0.1045
62,2018-11-20T00:09:22.715500Z,18,p,0.984,0.108
63,2018-11-20T00:09:22.721500Z,17,p,0.984,0.1089
64,2018-11-20T00:09:22.726500Z,16,p,0.98,0.09355
65,2018-11-20T00:09:22.731500Z,15,p,0.977,0.04424
66,2018-11-20T00:09:22.738000Z,14,p,0.981,0.06145
67,2018-11-20T00:09:22.745000Z,13,p,0.975,0.09001
68,2018-11-20T00:09:22.750000Z,12,p,0.984,0.08831
69,2018-11-20T00:09:22.754500Z,24,s,0.947,0.306
70,2018-11-20T00:09:22.755000Z,11,p,0.982,0.04159
71,2018-11-20T00:09:22.761000Z,10,p,0.981,0.03012
72,2018-11-20T00:09:22.765000Z,23,s,0.962,0.609
73,2018-11-20T00:09:22.766000Z,9,p,0.981,0.03234
74,2018-11-20T00:09:22.771500Z,8,p,0.98,0.02643
75,2018-11-20T00:09:22.773000Z,22,s,0.964,0.2081
76,2018-11-20T00:09:22.777000Z,7,p,0.98,0.02523
77,2018-11-20T00:09:22.781000Z,21,s,0.9,0.09446
78,2018-11-20T00:09:22.782000Z,6,p,0.978,0.02349
79,2018-11-20T00:09:22.787500Z,5,p,0.973,0.01642
80,2018-11-20T00:09:22.792000Z,20,s,0.928,0.1518
81,2018-11-20T00:09:22.793000Z,4,p,0.972,0.01873
82,2018-11-20T00:09:22.798500Z,3,p,0.976,0.01569
83,2018-11-20T00:09:22.800500Z,19,s,0.963,0.1045
84,2018-11-20T00:09:22.804000Z,2,p,0.978,0.0177
