,time,sta,pha,prob,amp
0,2018-10-19T00:00:10.671500Z,6,s,0.816,0.005139
1,2018-10-19T00:00:22.410500Z,1,p,0.319,0.01277
2,2018-10-19T00:00:22.413000Z,1,s,0.657,0.01277
3,2018-10-19T00:00:22.433500Z,2,s,0.876,0.01218
4,2018-10-19T00:00:22.455000Z,3,s,0.92,0.006409
5,2018-10-19T00:00:22.476000Z,4,s,0.754,0.007055
6,2018-10-19T00:00:22.495500Z,11,p,0.43,0.002644
7,2018-10-19T00:00:22.496000Z,5,p,0.363,0.004232
8,2018-10-19T00:00:22.516000Z,6,s,0.349,0.003534
9,2018-10-19T00:00:22.558500Z,8,s,0.506,0.003888
10,2018-10-19T00:00:22.560000Z,8,p,0.349,0.003888
11,2018-10-19T00:00:22.577500Z,9,s,0.332,0.002296
12,2018-10-19T00:00:22.597500Z,10,s,0.585,0.001573
13,2018-10-19T00:00:22.621500Z,11,s,0.791,0.002644
14,2018-10-19T00:00:22.631500Z,8,s,0.457,0.001695
15,2018-10-19T00:00:22.662500Z,13,s,0.41,0.004077
16,2018-10-19T00:00:24.881500Z,6,s,0.345,0.002163
17,2018-10-19T00:00:24.963500Z,1,s,0.744,0.003972
18,2018-10-19T00:00:24.986500Z,2,s,0.789,0.005756
19,2018-10-19T00:00:25.006000Z,3,s,0.81,0.002926
20,2018-10-19T00:00:25.024500Z,4,p,0.414,0.003993
21,2018-10-19T00:00:25.027500Z,4,s,0.508,0.003993
22,2018-10-19T00:00:25.045000Z,5,p,0.411,0.002701
23,2018-10-19T00:00:25.048500Z,5,s,0.368,0.002701
24,2018-10-19T00:00:25.063500Z,6,s,0.393,0.001684
25,2018-10-19T00:00:25.110000Z,8,p,0.703,0.002809
26,2018-10-19T00:00:25.172000Z,11,s,0.645,0.001801
27,2018-10-19T00:00:25.213500Z,13,s,0.444,0.003874
28,2018-10-19T00:00:26.813500Z,12,p,0.502,0.001833
29,2018-10-19T00:00:28.528000Z,1,p,0.822,0.004521
30,2018-10-19T00:00:28.587500Z,4,s,0.36,0.00642
31,2018-10-19T00:00:28.598500Z,1,s,0.851,0.004521
32,2018-10-19T00:00:28.614500Z,5,s,0.705,0.004314
33,2018-10-19T00:00:28.634500Z,6,s,0.705,0.004707
34,2018-10-19T00:00:28.640500Z,3,s,0.465,0.005739
35,2018-10-19T00:00:28.704000Z,9,s,0.642,0.003381
36,2018-10-19T00:00:28.741000Z,11,s,0.786,0.00287
37,2018-10-19T00:00:28.741500Z,8,s,0.355,0.005551
38,2018-10-19T00:00:28.761000Z,12,s,0.702,0.003202
39,2018-10-19T00:00:28.782500Z,13,s,0.652,0.005962
40,2018-10-19T00:00:28.800500Z,14,p,0.526,0.001716
41,2018-10-19T00:00:28.845500Z,16,s,0.322,0.001921
42,2018-10-19T00:00:28.866500Z,17,s,0.533,0.002882
43,2018-10-19T00:00:28.872500Z,18,s,0.346,0.003552
44,2018-10-19T00:00:28.898500Z,19,s,0.383,0.001777
45,2018-10-19T00:00:28.942500Z,21,s,0.55,0.001738
46,2018-10-19T00:00:28.996000Z,24,s,0.478,0.004407
47,2018-10-19T00:00:29.788000Z,2,p,0.613,0.001831
48,2018-10-19T00:00:29.830500Z,4,s,0.498,0.00172
49,2018-10-19T00:00:29.840500Z,13,p,0.329,0.002529
50,2018-10-19T00:00:29.874500Z,6,s,0.45,0.00167
51,2018-10-19T00:00:30.019500Z,13,s,0.612,0.002529
52,2018-10-19T00:00:30.125500Z,11,s,0.444,0.002548
53,2018-10-19T00:00:32.080500Z,23,s,0.69,0.002212
54,2018-10-19T00:00:33.113500Z,24,p,0.981,0.03706
55,2018-10-19T00:00:33.119000Z,23,p,0.974,0.03665
56,2018-10-19T00:00:33.125500Z,22,p,0.975,0.03208
57,2018-10-19T00:00:33.131000Z,21,p,0.978,0.02063
58,2018-10-19T00:00:33.136000Z,20,p,0.956,0.01338
59,2018-10-19T00:00:33.141500Z,19,p,0.979,0.01193
60,2018-10-19T00:00:33.147500Z,18,p,0.982,0.01901
61,2018-10-19T00:00:33.153500Z,17,p,0.977,0.01323
62,2018-10-19T00:00:33.157500Z,16,p,0.963,0.01046
63,2018-10-19T00:00:33.163500Z,15,p,0.973,0.007413
64,2018-10-19T00:00:33.169000Z,14,p,0.959,0.00612
65,2018-10-19T00:00:33.177000Z,13,p,0.981,0.01056
66,2018-10-19T00:00:33.181500Z,12,p,0.968,0.008434
67,2018-10-19T00:00:33.187000Z,11,p,0.966,0.007262
68,2018-10-19T00:00:33.193500Z,10,p,0.95,0.006473
69,2018-10-19T00:00:33.197500Z,9,p,0.9,0.004118
70,2018-10-19T00:00:33.204000Z,8,p,0.965,0.004592
71,2018-10-19T00:00:33.209000Z,7,p,0.965,0.003564
72,2018-10-19T00:00:33.215000Z,6,p,0.942,0.003525
73,2018-10-19T00:00:33.221000Z,5,p,0.927,0.003363
74,2018-10-19T00:00:33.223500Z,4,p,0.928,0.005221
75,2018-10-19T00:00:33.228000Z,3,p,0.929,0.003684
76,2018-10-19T00:00:33.235500Z,2,p,0.877,0.003924
77,2018-10-19T00:00:33.240500Z,1,p,0.66,0.003757
78,2018-10-19T00:00:33.242500Z,24,s,0.726,0.01222
79,2018-10-19T00:00:33.252000Z,17,s,0.43,0.00655
80,2018-10-19T00:00:33.252000Z,23,s,0.843,0.01327
81,2018-10-19T00:00:33.261500Z,22,s,0.589,0.0117
82,2018-10-19T00:00:33.270500Z,21,s,0.76,0.008071
83,2018-10-19T00:00:33.288500Z,19,s,0.477,0.006612
84,2018-10-19T00:00:33.292500Z,20,s,0.593,0.00888
85,2018-10-19T00:00:33.296500Z,18,s,0.812,0.01208
86,2018-10-19T00:00:33.317500Z,16,s,0.519,0.006523
87,2018-10-19T00:00:33.330500Z,15,s,0.727,0.005362
88,2018-10-19T00:00:33.340500Z,14,s,0.432,0.005857
89,2018-10-19T00:00:33.345000Z,13,s,0.724,0.006371
