,time,sta,pha,prob,amp
0,2018-12-05T00:00:20.988000Z,3,s,0.486,0.00406
1,2018-12-05T00:01:07.063500Z,22,p,0.433,0.00307
2,2018-12-05T00:01:07.159000Z,22,s,0.79,0.00307
3,2018-12-05T00:02:54.946000Z,6,p,0.318,0.001704
4,2018-12-05T00:02:57.708000Z,5,p,0.504,0.003789
5,2018-12-05T00:02:57.867000Z,5,s,0.844,0.003789
6,2018-12-05T00:03:56.693500Z,24,p,0.474,0.005981
7,2018-12-05T00:03:56.782000Z,24,s,0.853,0.005981
8,2018-12-05T00:03:56.789000Z,23,s,0.874,0.003575
9,2018-12-05T00:03:56.795500Z,22,s,0.592,0.003682
10,2018-12-05T00:03:56.809500Z,20,s,0.412,0.001797
11,2018-12-05T00:05:04.042500Z,6,p,0.302,0.001625
12,2018-12-05T00:05:14.727000Z,20,s,0.421,0.004221
13,2018-12-05T00:06:14.360500Z,4,s,0.397,0.005851
14,2018-12-05T00:06:31.180000Z,23,s,0.594,0.002063
15,2018-12-05T00:06:41.821500Z,5,s,0.482,0.002579
16,2018-12-05T00:07:13.946000Z,20,s,0.56,0.003272
17,2018-12-05T00:07:17.660500Z,19,p,0.347,0.00579
18,2018-12-05T00:07:18.406500Z,20,s,0.82,0.004312
19,2018-12-05T00:08:01.779500Z,5,s,0.406,0.00247
20,2018-12-05T00:08:09.482500Z,20,s,0.561,0.002976
21,2018-12-05T00:08:14.365500Z,22,s,0.714,0.00459
22,2018-12-05T00:08:46.288500Z,1,s,0.734,0.002796
23,2018-12-05T00:10:27.307500Z,19,s,0.335,0.002273
24,2018-12-05T00:11:28.958000Z,20,p,0.719,0.002949
25,2018-12-05T00:11:29.084000Z,20,s,0.678,0.002949
26,2018-12-05T00:11:48.789500Z,23,s,0.559,0.003106
27,2018-12-05T00:12:12.209500Z,22,s,0.404,0.002137
28,2018-12-05T00:12:28.381500Z,3,s,0.456,0.003677
29,2018-12-05T00:12:48.605500Z,19,s,0.707,0.002356
30,2018-12-05T00:13:57.286500Z,20,s,0.554,0.001803
31,2018-12-05T00:14:07.667000Z,5,s,0.868,0.00325
32,2018-12-05T00:14:23.845500Z,6,s,0.391,0.001891
33,2018-12-05T00:16:20.190000Z,24,p,0.983,0.1858
34,2018-12-05T00:16:20.194000Z,23,p,0.985,0.08952
35,2018-12-05T00:16:20.198000Z,22,p,0.98,0.09589
36,2018-12-05T00:16:20.202000Z,21,p,0.98,0.06263
37,2018-12-05T00:16:20.206500Z,20,p,0.987,0.05235
38,2018-12-05T00:16:20.211500Z,19,p,0.987,0.03665
39,2018-12-05T00:16:20.215500Z,18,p,0.954,0.03187
40,2018-12-05T00:16:20.221500Z,17,p,0.986,0.024
41,2018-12-05T00:16:20.225500Z,16,p,0.984,0.03277
42,2018-12-05T00:16:20.231000Z,15,p,0.971,0.0252
43,2018-12-05T00:16:20.237000Z,14,p,0.975,0.01914
44,2018-12-05T00:16:20.241500Z,13,p,0.98,0.01748
45,2018-12-05T00:16:20.244500Z,24,s,0.961,0.1858
46,2018-12-05T00:16:20.246000Z,12,p,0.968,0.01265
47,2018-12-05T00:16:20.248000Z,11,p,0.778,0.006598
48,2018-12-05T00:16:20.251500Z,23,s,0.965,0.08952
49,2018-12-05T00:16:20.257500Z,22,s,0.97,0.09589
50,2018-12-05T00:16:20.260000Z,9,p,0.96,0.005435
51,2018-12-05T00:16:20.264500Z,21,s,0.962,0.06263
52,2018-12-05T00:16:20.267500Z,8,p,0.922,0.008415
53,2018-12-05T00:16:20.272000Z,20,s,0.963,0.05235
54,2018-12-05T00:16:20.272000Z,7,p,0.928,0.007209
55,2018-12-05T00:16:20.277500Z,6,p,0.941,0.004372
56,2018-12-05T00:16:20.278500Z,19,s,0.962,0.03647
57,2018-12-05T00:16:20.284500Z,5,p,0.961,0.004994
58,2018-12-05T00:16:20.287500Z,4,p,0.926,0.005836
59,2018-12-05T00:16:20.288000Z,18,s,0.926,0.03187
60,2018-12-05T00:16:20.293500Z,3,p,0.943,0.006621
61,2018-12-05T00:16:20.295000Z,17,s,0.964,0.024
62,2018-12-05T00:16:20.299000Z,2,p,0.969,0.004174
63,2018-12-05T00:16:20.304000Z,1,p,0.949,0.003564
64,2018-12-05T00:16:20.305000Z,16,s,0.885,0.03277
65,2018-12-05T00:16:20.315000Z,15,s,0.871,0.0252
66,2018-12-05T00:16:20.324500Z,14,s,0.924,0.01914
67,2018-12-05T00:16:20.335000Z,13,s,0.87,0.01748
68,2018-12-05T00:16:20.344500Z,12,s,0.803,0.01265
69,2018-12-05T00:16:20.350500Z,11,s,0.706,0.006598
70,2018-12-05T00:16:20.358500Z,10,s,0.508,0.006186
71,2018-12-05T00:16:20.368000Z,9,s,0.809,0.005435
72,2018-12-05T00:16:20.376500Z,8,s,0.822,0.008415
73,2018-12-05T00:16:20.383000Z,7,s,0.833,0.007209
74,2018-12-05T00:16:20.394000Z,6,s,0.678,0.004043
75,2018-12-05T00:16:20.402000Z,5,s,0.907,0.004994
76,2018-12-05T00:16:20.412500Z,4,s,0.547,0.005836
77,2018-12-05T00:16:20.420500Z,3,s,0.897,0.006621
78,2018-12-05T00:16:20.426000Z,1,s,0.721,0.003564
79,2018-12-05T00:16:20.427000Z,2,s,0.817,0.004174
80,2018-12-05T00:16:30.277500Z,1,s,0.336,0.00171
81,2018-12-05T00:16:34.743500Z,20,s,0.301,0.001766
82,2018-12-05T00:16:39.205000Z,1,p,0.336,0.01568
83,2018-12-05T00:16:57.648500Z,24,p,0.34,0.003324
84,2018-12-05T00:16:57.764500Z,24,s,0.335,0.003324
85,2018-12-05T00:17:03.918000Z,19,p,0.465,0.001843
86,2018-12-05T00:17:04.061500Z,19,s,0.481,0.001843
87,2018-12-05T00:17:17.653500Z,23,s,0.55,0.002388
88,2018-12-05T00:17:53.561500Z,19,p,0.535,0.002969
89,2018-12-05T00:17:53.677500Z,19,s,0.546,0.002969
90,2018-12-05T00:18:02.647500Z,22,p,0.301,0.005211
91,2018-12-05T00:18:24.442500Z,20,s,0.59,0.001983
92,2018-12-05T00:19:47.771000Z,20,s,0.821,0.002759
93,2018-12-05T00:20:17.989000Z,24,p,0.968,0.004437
94,2018-12-05T00:20:17.993500Z,23,p,0.764,0.004356
95,2018-12-05T00:20:18.000000Z,22,p,0.95,0.004127
96,2018-12-05T00:20:18.006000Z,21,p,0.345,0.003651
97,2018-12-05T00:20:18.009500Z,20,p,0.924,0.002281
98,2018-12-05T00:20:18.016000Z,19,p,0.579,0.003242
99,2018-12-05T00:20:18.055500Z,24,s,0.867,0.004437
100,2018-12-05T00:20:18.064500Z,23,s,0.46,0.003787
101,2018-12-05T00:20:18.072500Z,22,s,0.839,0.003398
102,2018-12-05T00:20:18.088000Z,20,s,0.86,0.00213
103,2018-12-05T00:20:18.094000Z,19,s,0.693,0.001603
104,2018-12-05T00:20:30.768500Z,23,s,0.374,0.003128
105,2018-12-05T00:20:48.017000Z,19,s,0.514,0.002003
106,2018-12-05T00:20:52.617500Z,24,p,0.956,0.09573
107,2018-12-05T00:21:56.491500Z,24,p,0.983,0.1093
108,2018-12-05T00:21:56.495500Z,23,p,0.984,0.04696
109,2018-12-05T00:21:56.499500Z,22,p,0.98,0.05701
110,2018-12-05T00:21:56.503500Z,21,p,0.976,0.03416
111,2018-12-05T00:21:56.508000Z,20,p,0.987,0.03239
112,2018-12-05T00:21:56.513000Z,19,p,0.977,0.01931
113,2018-12-05T00:21:56.517500Z,18,p,0.982,0.0183
114,2018-12-05T00:21:56.522000Z,17,p,0.98,0.01195
115,2018-12-05T00:21:56.527500Z,16,p,0.982,0.0153
116,2018-12-05T00:21:56.533000Z,15,p,0.964,0.01167
117,2018-12-05T00:21:56.537000Z,14,p,0.966,0.009801
118,2018-12-05T00:21:56.543500Z,13,p,0.974,0.009395
119,2018-12-05T00:21:56.546000Z,24,s,0.961,0.1093
120,2018-12-05T00:21:56.548000Z,12,p,0.977,0.006863
121,2018-12-05T00:21:56.549500Z,11,p,0.541,0.003296
122,2018-12-05T00:21:56.552500Z,23,s,0.963,0.04696
123,2018-12-05T00:21:56.553500Z,10,p,0.703,0.00373
124,2018-12-05T00:21:56.559000Z,22,s,0.963,0.05701
125,2018-12-05T00:21:56.563000Z,9,p,0.927,0.004065
126,2018-12-05T00:21:56.565500Z,21,s,0.966,0.03416
127,2018-12-05T00:21:56.567000Z,8,p,0.944,0.003816
128,2018-12-05T00:21:56.573500Z,20,s,0.97,0.03239
129,2018-12-05T00:21:56.575000Z,7,p,0.955,0.003652
130,2018-12-05T00:21:56.579500Z,19,s,0.968,0.01816
131,2018-12-05T00:21:56.580500Z,6,p,0.934,0.002804
132,2018-12-05T00:21:56.586500Z,5,p,0.942,0.003152
133,2018-12-05T00:21:56.589000Z,18,s,0.945,0.0183
134,2018-12-05T00:21:56.590500Z,4,p,0.965,0.003111
135,2018-12-05T00:21:56.592000Z,3,p,0.783,0.003728
136,2018-12-05T00:21:56.595500Z,17,s,0.948,0.01172
137,2018-12-05T00:21:56.600000Z,2,p,0.951,0.002604
138,2018-12-05T00:21:56.606000Z,16,s,0.902,0.0153
139,2018-12-05T00:21:56.617000Z,15,s,0.884,0.01167
140,2018-12-05T00:21:56.625500Z,14,s,0.927,0.009801
141,2018-12-05T00:21:56.635000Z,13,s,0.875,0.009395
142,2018-12-05T00:21:56.645000Z,12,s,0.848,0.006863
143,2018-12-05T00:21:56.654500Z,11,s,0.69,0.003296
144,2018-12-05T00:21:56.666500Z,10,s,0.479,0.003237
145,2018-12-05T00:21:56.672500Z,9,s,0.796,0.003086
146,2018-12-05T00:21:56.678000Z,8,s,0.64,0.003816
147,2018-12-05T00:21:56.684500Z,7,s,0.785,0.002794
148,2018-12-05T00:21:56.696500Z,6,s,0.698,0.00215
149,2018-12-05T00:21:56.704000Z,5,s,0.748,0.002173
150,2018-12-05T00:21:56.707000Z,4,s,0.737,0.003111
151,2018-12-05T00:21:56.721000Z,3,s,0.815,0.003728
152,2018-12-05T00:21:56.729500Z,1,s,0.349,0.001919
153,2018-12-05T00:21:56.731000Z,2,s,0.811,0.002604
154,2018-12-05T00:22:09.168500Z,1,p,0.639,0.01833
155,2018-12-05T00:22:16.221500Z,5,s,0.409,0.003326
156,2018-12-05T00:22:28.435500Z,24,s,0.468,0.003365
157,2018-12-05T00:22:28.440500Z,23,s,0.487,0.001966
158,2018-12-05T00:23:10.885000Z,20,s,0.831,0.003004
159,2018-12-05T00:24:34.983500Z,19,p,0.314,0.001695
160,2018-12-05T00:24:48.239500Z,2,p,0.473,0.002157
