,time,sta,pha,prob,amp
0,2018-11-14T00:00:32.125500Z,13,s,0.345,0.001314
1,2018-11-14T00:00:59.452000Z,20,p,0.338,0.001929
2,2018-11-14T00:00:59.586500Z,20,s,0.592,0.001929
3,2018-11-14T00:01:05.454000Z,11,p,0.394,0.003529
4,2018-11-14T00:01:05.545000Z,11,s,0.839,0.003529
5,2018-11-14T00:02:06.939500Z,23,s,0.429,0.00195
6,2018-11-14T00:03:31.086000Z,20,p,0.394,0.005163
7,2018-11-14T00:03:58.167000Z,20,p,0.539,0.005184
8,2018-11-14T00:03:58.188500Z,20,s,0.69,0.005184
9,2018-11-14T00:04:22.561500Z,20,p,0.377,0.008452
10,2018-11-14T00:04:22.565500Z,20,s,0.47,0.008452
11,2018-11-14T00:04:23.678500Z,22,s,0.628,0.004742
12,2018-11-14T00:04:28.205500Z,20,s,0.47,0.00203
13,2018-11-14T00:04:45.582500Z,24,p,0.584,0.002359
14,2018-11-14T00:04:45.700000Z,24,s,0.609,0.002359
15,2018-11-14T00:04:55.735000Z,1,s,0.512,0.002007
16,2018-11-14T00:05:13.156000Z,20,p,0.6,0.003754
17,2018-11-14T00:05:13.398000Z,20,s,0.788,0.003754
18,2018-11-14T00:05:24.216500Z,5,p,0.375,0.0011
19,2018-11-14T00:05:24.242000Z,5,p,0.499,0.003424
20,2018-11-14T00:05:24.350500Z,5,s,0.802,0.003424
21,2018-11-14T00:06:44.053500Z,23,p,0.466,0.001642
22,2018-11-14T00:07:10.931500Z,5,s,0.827,0.005059
23,2018-11-14T00:08:30.229500Z,20,s,0.619,0.001755
24,2018-11-14T00:08:40.245500Z,11,s,0.409,0.004075
25,2018-11-14T00:09:02.664500Z,2,s,0.365,0.003214
26,2018-11-14T00:09:23.160000Z,6,s,0.382,0.003017
27,2018-11-14T00:09:28.701500Z,24,p,0.963,0.006517
28,2018-11-14T00:09:28.705000Z,23,p,0.908,0.004139
29,2018-11-14T00:09:28.710000Z,22,p,0.961,0.005888
30,2018-11-14T00:09:28.715500Z,21,p,0.978,0.006347
31,2018-11-14T00:09:28.719000Z,20,p,0.967,0.004758
32,2018-11-14T00:09:28.723000Z,19,p,0.957,0.005308
33,2018-11-14T00:09:28.727000Z,18,p,0.844,0.005395
34,2018-11-14T00:09:28.731500Z,17,p,0.94,0.005151
35,2018-11-14T00:09:28.737500Z,16,p,0.967,0.00464
36,2018-11-14T00:09:28.741500Z,15,p,0.31,0.003311
37,2018-11-14T00:09:28.742500Z,15,s,0.565,0.003311
38,2018-11-14T00:09:28.747500Z,14,s,0.562,0.002934
39,2018-11-14T00:09:28.751000Z,13,s,0.514,0.003396
40,2018-11-14T00:09:28.752000Z,13,p,0.38,0.003396
41,2018-11-14T00:09:28.753000Z,12,p,0.694,0.002493
42,2018-11-14T00:09:28.819000Z,24,s,0.922,0.006517
43,2018-11-14T00:09:28.826000Z,23,s,0.932,0.004139
44,2018-11-14T00:09:28.832500Z,22,s,0.907,0.003494
45,2018-11-14T00:09:28.840000Z,21,s,0.894,0.003192
46,2018-11-14T00:09:28.846500Z,20,s,0.795,0.003535
47,2018-11-14T00:09:28.852500Z,19,s,0.796,0.002209
48,2018-11-14T00:09:28.863000Z,18,s,0.734,0.002365
49,2018-11-14T00:09:28.868500Z,17,s,0.687,0.001898
50,2018-11-14T00:09:28.876500Z,16,s,0.616,0.001737
51,2018-11-14T00:09:28.886500Z,15,s,0.419,0.001692
52,2018-11-14T00:09:28.893500Z,14,s,0.384,0.001561
53,2018-11-14T00:09:28.896000Z,13,s,0.396,0.0016
54,2018-11-14T00:09:46.700000Z,20,p,0.826,0.001739
55,2018-11-14T00:09:46.949500Z,20,s,0.46,0.001739
56,2018-11-14T00:10:11.668000Z,13,p,0.902,0.003222
57,2018-11-14T00:10:11.829500Z,13,s,0.553,0.001351
58,2018-11-14T00:10:54.303500Z,13,s,0.301,0.00237
59,2018-11-14T00:10:54.322000Z,12,p,0.769,0.002282
60,2018-11-14T00:10:54.585500Z,13,s,0.57,0.00268
61,2018-11-14T00:10:54.597500Z,12,s,0.478,0.002282
62,2018-11-14T00:11:17.574000Z,24,s,0.804,0.004552
63,2018-11-14T00:11:31.761000Z,20,s,0.75,0.004202
64,2018-11-14T00:13:14.340000Z,5,s,0.696,0.003622
65,2018-11-14T00:13:36.454000Z,5,s,0.829,0.004999
66,2018-11-14T00:13:36.800000Z,23,p,0.873,0.002588
67,2018-11-14T00:13:36.864000Z,23,s,0.851,0.002588
68,2018-11-14T00:14:10.573500Z,23,s,0.336,0.002201
69,2018-11-14T00:14:21.106000Z,6,s,0.567,0.004599
70,2018-11-14T00:14:23.223500Z,24,p,0.957,0.007972
71,2018-11-14T00:14:23.228000Z,23,p,0.955,0.006468
72,2018-11-14T00:14:23.234000Z,22,p,0.715,0.00357
73,2018-11-14T00:14:23.239000Z,21,p,0.962,0.002617
74,2018-11-14T00:14:23.239500Z,20,p,0.813,0.003055
75,2018-11-14T00:14:23.244500Z,19,p,0.425,0.001921
76,2018-11-14T00:14:23.317000Z,24,s,0.959,0.007972
77,2018-11-14T00:14:23.326000Z,23,s,0.942,0.006468
78,2018-11-14T00:14:23.333500Z,22,s,0.892,0.00357
79,2018-11-14T00:14:23.342000Z,21,s,0.869,0.002617
80,2018-11-14T00:14:23.350500Z,20,s,0.741,0.003055
81,2018-11-14T00:14:40.004000Z,23,s,0.411,0.00229
82,2018-11-14T00:14:55.157500Z,22,p,0.317,0.002446
83,2018-11-14T00:14:57.700000Z,17,s,0.392,0.004339
84,2018-11-14T00:15:33.965000Z,4,s,0.423,0.006142
85,2018-11-14T00:15:33.967000Z,4,p,0.336,0.006142
86,2018-11-14T00:15:39.864500Z,1,s,0.493,0.002362
87,2018-11-14T00:16:31.934500Z,11,p,0.655,0.004155
88,2018-11-14T00:16:32.030000Z,11,s,0.764,0.004155
89,2018-11-14T00:16:32.477500Z,22,s,0.566,0.005102
90,2018-11-14T00:16:32.784000Z,22,p,0.538,0.002053
91,2018-11-14T00:18:02.781500Z,18,s,0.692,0.005211
92,2018-11-14T00:18:19.231500Z,3,p,0.717,0.002781
93,2018-11-14T00:18:19.341500Z,3,s,0.52,0.002781
94,2018-11-14T00:18:23.910500Z,24,p,0.976,0.08772
95,2018-11-14T00:18:23.915500Z,23,p,0.986,0.04165
96,2018-11-14T00:18:23.920000Z,22,p,0.975,0.03263
97,2018-11-14T00:18:23.925000Z,21,p,0.977,0.0184
98,2018-11-14T00:18:23.929500Z,20,p,0.983,0.01692
99,2018-11-14T00:18:23.934000Z,19,p,0.975,0.0122
100,2018-11-14T00:18:23.939500Z,18,p,0.96,0.01632
101,2018-11-14T00:18:23.945000Z,17,p,0.961,0.007151
102,2018-11-14T00:18:23.950000Z,16,p,0.973,0.009916
103,2018-11-14T00:18:23.955000Z,15,p,0.963,0.00609
104,2018-11-14T00:18:23.961000Z,14,p,0.953,0.01426
105,2018-11-14T00:18:23.962500Z,24,s,0.961,0.08772
106,2018-11-14T00:18:23.967000Z,13,p,0.957,0.008849
107,2018-11-14T00:18:23.969500Z,23,s,0.969,0.04165
108,2018-11-14T00:18:23.972000Z,12,p,0.958,0.00827
109,2018-11-14T00:18:23.976000Z,11,p,0.888,0.002963
110,2018-11-14T00:18:23.977500Z,22,s,0.968,0.03263
111,2018-11-14T00:18:23.984000Z,10,p,0.852,0.002828
112,2018-11-14T00:18:23.985000Z,21,s,0.963,0.0184
113,2018-11-14T00:18:23.986000Z,9,p,0.536,0.002312
114,2018-11-14T00:18:23.993000Z,20,s,0.956,0.01692
115,2018-11-14T00:18:23.993500Z,8,p,0.894,0.003274
116,2018-11-14T00:18:23.999500Z,7,p,0.851,0.002517
117,2018-11-14T00:18:24.001000Z,19,s,0.963,0.0122
118,2018-11-14T00:18:24.006500Z,6,p,0.928,0.001964
119,2018-11-14T00:18:24.010500Z,18,s,0.939,0.01632
120,2018-11-14T00:18:24.016000Z,4,p,0.906,0.002928
121,2018-11-14T00:18:24.017500Z,17,s,0.956,0.007151
122,2018-11-14T00:18:24.019500Z,3,p,0.844,0.001958
123,2018-11-14T00:18:24.023500Z,2,p,0.587,0.001958
124,2018-11-14T00:18:24.029000Z,16,s,0.871,0.009916
125,2018-11-14T00:18:24.039000Z,15,s,0.861,0.00609
126,2018-11-14T00:18:24.044500Z,1,p,0.419,0.00222
127,2018-11-14T00:18:24.049500Z,14,s,0.951,0.01426
128,2018-11-14T00:18:24.060500Z,13,s,0.732,0.008849
129,2018-11-14T00:18:24.066000Z,12,s,0.906,0.00827
