,time,sta,pha,prob,amp
0,2018-11-27T00:00:12.829500Z,12,s,0.445,0.00649
1,2018-11-27T00:01:22.841500Z,21,p,0.547,0.004716
2,2018-11-27T00:01:22.861500Z,24,p,0.934,0.01032
3,2018-11-27T00:01:22.869500Z,23,p,0.9,0.009922
4,2018-11-27T00:01:22.871500Z,22,p,0.339,0.007487
5,2018-11-27T00:01:22.895500Z,16,p,0.346,0.004603
6,2018-11-27T00:01:22.902500Z,17,p,0.571,0.006762
7,2018-11-27T00:01:22.903000Z,19,p,0.762,0.004287
8,2018-11-27T00:01:22.940500Z,24,s,0.927,0.01032
9,2018-11-27T00:01:22.944500Z,13,p,0.429,0.002951
10,2018-11-27T00:01:22.949000Z,23,s,0.942,0.009922
11,2018-11-27T00:01:22.957500Z,22,s,0.946,0.007487
12,2018-11-27T00:01:22.965500Z,21,s,0.907,0.004716
13,2018-11-27T00:01:22.974500Z,20,s,0.865,0.005899
14,2018-11-27T00:01:22.984000Z,19,s,0.914,0.004287
15,2018-11-27T00:01:23.002500Z,17,s,0.871,0.006762
16,2018-11-27T00:01:23.012000Z,16,s,0.838,0.004603
17,2018-11-27T00:01:23.021500Z,15,s,0.801,0.002726
18,2018-11-27T00:01:23.032500Z,14,s,0.763,0.002425
19,2018-11-27T00:01:23.040000Z,13,s,0.818,0.002951
20,2018-11-27T00:01:23.048500Z,12,s,0.787,0.002885
21,2018-11-27T00:01:55.718500Z,18,s,0.363,0.00293
22,2018-11-27T00:02:19.646500Z,23,p,0.441,0.00706
23,2018-11-27T00:02:19.647500Z,24,p,0.893,0.006601
24,2018-11-27T00:02:19.663500Z,22,p,0.543,0.003454
25,2018-11-27T00:02:19.672500Z,19,p,0.433,0.00245
26,2018-11-27T00:02:19.703500Z,24,s,0.941,0.006601
27,2018-11-27T00:02:19.713000Z,23,s,0.946,0.00706
28,2018-11-27T00:02:19.721000Z,22,s,0.86,0.003454
29,2018-11-27T00:02:19.730000Z,21,s,0.652,0.002926
30,2018-11-27T00:02:19.738500Z,20,s,0.767,0.003342
31,2018-11-27T00:02:19.749500Z,19,s,0.846,0.00245
32,2018-11-27T00:02:19.765500Z,17,s,0.52,0.002865
