,time,sta,pha,prob,amp
0,2018-11-15T00:00:37.456500Z,22,s,0.455,0.005237
1,2018-11-15T00:02:28.952500Z,23,s,0.516,0.002102
2,2018-11-15T00:03:32.204000Z,11,s,0.315,0.004239
3,2018-11-15T00:04:44.325500Z,20,s,0.312,0.001581
4,2018-11-15T00:04:47.864500Z,5,p,0.311,0.002969
5,2018-11-15T00:04:47.968500Z,5,s,0.74,0.002969
6,2018-11-15T00:05:24.933500Z,16,s,0.744,0.001821
7,2018-11-15T00:05:42.717500Z,17,p,0.308,0.003203
8,2018-11-15T00:05:42.922000Z,17,s,0.867,0.003203
9,2018-11-15T00:05:51.092000Z,5,s,0.543,0.002411
10,2018-11-15T00:06:15.045500Z,24,s,0.581,0.006129
11,2018-11-15T00:06:29.115500Z,20,p,0.776,0.002369
12,2018-11-15T00:06:29.304500Z,20,s,0.696,0.002369
13,2018-11-15T00:06:30.126000Z,20,s,0.878,0.003674
14,2018-11-15T00:06:30.364500Z,20,p,0.401,0.003184
15,2018-11-15T00:06:44.552500Z,23,s,0.401,0.002187
16,2018-11-15T00:08:16.563500Z,20,p,0.437,0.00213
17,2018-11-15T00:08:16.778500Z,20,s,0.635,0.00213
18,2018-11-15T00:08:27.807500Z,22,s,0.617,0.002314
19,2018-11-15T00:08:50.605500Z,13,s,0.332,0.001738
20,2018-11-15T00:09:12.567000Z,1,s,0.649,0.001934
21,2018-11-15T00:09:12.582500Z,2,s,0.338,0.003135
22,2018-11-15T00:09:12.644000Z,5,p,0.438,0.001633
23,2018-11-15T00:09:12.668000Z,6,s,0.703,0.0021
24,2018-11-15T00:09:12.709500Z,8,s,0.612,0.002205
25,2018-11-15T00:09:12.772000Z,11,s,0.366,0.001755
26,2018-11-15T00:09:12.789500Z,12,s,0.465,0.002751
27,2018-11-15T00:09:18.098500Z,1,s,0.379,0.001545
28,2018-11-15T00:09:18.115500Z,2,s,0.605,0.00223
29,2018-11-15T00:09:18.157500Z,4,s,0.51,0.001951
30,2018-11-15T00:09:18.202500Z,6,s,0.603,0.001895
31,2018-11-15T00:09:18.345500Z,13,p,0.324,0.002157
32,2018-11-15T00:09:30.853500Z,24,p,0.979,0.2082
33,2018-11-15T00:09:30.858000Z,23,p,0.982,0.1593
34,2018-11-15T00:09:30.863000Z,22,p,0.979,0.09055
35,2018-11-15T00:09:30.868000Z,21,p,0.986,0.09631
36,2018-11-15T00:09:30.873000Z,20,p,0.975,0.09352
37,2018-11-15T00:09:30.878500Z,19,p,0.983,0.0592
38,2018-11-15T00:09:30.883500Z,18,p,0.981,0.05303
39,2018-11-15T00:09:30.889000Z,17,p,0.975,0.06761
40,2018-11-15T00:09:30.894000Z,16,p,0.983,0.03813
41,2018-11-15T00:09:30.898000Z,15,p,0.971,0.03882
42,2018-11-15T00:09:30.904000Z,14,p,0.975,0.04132
43,2018-11-15T00:09:30.910000Z,13,p,0.981,0.0411
44,2018-11-15T00:09:30.915500Z,12,p,0.977,0.03089
45,2018-11-15T00:09:30.919000Z,11,p,0.967,0.02172
46,2018-11-15T00:09:30.923500Z,10,p,0.97,0.03777
47,2018-11-15T00:09:30.929500Z,9,p,0.952,0.03554
48,2018-11-15T00:09:30.936000Z,8,p,0.957,0.04677
49,2018-11-15T00:09:30.941500Z,7,p,0.971,0.04848
50,2018-11-15T00:09:30.947000Z,6,p,0.975,0.04188
51,2018-11-15T00:09:30.951500Z,5,p,0.978,0.0317
52,2018-11-15T00:09:30.957000Z,4,p,0.976,0.04684
53,2018-11-15T00:09:30.962000Z,3,p,0.98,0.03907
54,2018-11-15T00:09:30.962500Z,24,s,0.963,0.2082
55,2018-11-15T00:09:30.967500Z,2,p,0.98,0.04305
56,2018-11-15T00:09:30.971000Z,23,s,0.952,0.1593
57,2018-11-15T00:09:30.971500Z,1,p,0.966,0.02421
58,2018-11-15T00:09:30.978500Z,22,s,0.955,0.09055
59,2018-11-15T00:09:30.986500Z,21,s,0.962,0.09631
60,2018-11-15T00:09:30.994500Z,20,s,0.932,0.09352
61,2018-11-15T00:09:31.003500Z,19,s,0.941,0.0592
62,2018-11-15T00:09:31.014500Z,18,s,0.855,0.05303
63,2018-11-15T00:09:31.021000Z,17,s,0.877,0.06761
64,2018-11-15T00:09:31.032500Z,16,s,0.837,0.03813
65,2018-11-15T00:09:31.040500Z,15,s,0.842,0.03882
66,2018-11-15T00:09:31.050500Z,14,s,0.8,0.04132
67,2018-11-15T00:09:31.057000Z,13,s,0.898,0.0411
68,2018-11-15T00:09:31.065000Z,12,s,0.845,0.03089
69,2018-11-15T00:09:31.076500Z,11,s,0.739,0.02172
70,2018-11-15T00:09:31.085000Z,10,s,0.8,0.03777
71,2018-11-15T00:09:31.094500Z,9,s,0.876,0.03554
72,2018-11-15T00:09:31.102500Z,8,s,0.915,0.04677
73,2018-11-15T00:09:31.110500Z,7,s,0.924,0.04848
74,2018-11-15T00:09:31.119500Z,6,s,0.898,0.04188
75,2018-11-15T00:09:31.128500Z,5,s,0.921,0.0317
76,2018-11-15T00:09:31.136500Z,4,s,0.94,0.04684
77,2018-11-15T00:09:31.145000Z,3,s,0.956,0.03907
78,2018-11-15T00:09:31.154500Z,2,s,0.922,0.04305
79,2018-11-15T00:09:31.162500Z,1,s,0.814,0.02421
80,2018-11-15T00:09:39.582500Z,20,p,0.492,0.002091
81,2018-11-15T00:09:39.896000Z,20,s,0.501,0.002091
82,2018-11-15T00:11:11.585500Z,1,s,0.301,0.001821
83,2018-11-15T00:11:11.602500Z,2,s,0.653,0.002254
84,2018-11-15T00:11:11.646500Z,4,s,0.605,0.002401
85,2018-11-15T00:11:11.725500Z,8,p,0.472,0.002233
86,2018-11-15T00:11:11.752500Z,9,s,0.362,0.001832
87,2018-11-15T00:11:35.562000Z,8,p,0.598,0.003003
