,time,sta,pha,prob,amp
0,2018-11-30T00:00:02.731500Z,24,p,0.972,0.00949
1,2018-11-30T00:00:02.735000Z,23,p,0.919,0.006852
2,2018-11-30T00:00:02.739000Z,22,p,0.929,0.004342
3,2018-11-30T00:00:02.744500Z,21,p,0.953,0.005712
4,2018-11-30T00:00:02.749000Z,20,p,0.962,0.003328
5,2018-11-30T00:00:02.753500Z,19,p,0.959,0.004006
6,2018-11-30T00:00:02.764000Z,17,p,0.762,0.002483
7,2018-11-30T00:00:02.770000Z,16,p,0.706,0.002302
8,2018-11-30T00:00:02.819500Z,24,s,0.956,0.00949
9,2018-11-30T00:00:02.826000Z,23,s,0.917,0.006852
10,2018-11-30T00:00:02.833500Z,22,s,0.935,0.004342
11,2018-11-30T00:00:02.841000Z,21,s,0.929,0.005712
12,2018-11-30T00:00:02.848500Z,20,s,0.87,0.003328
13,2018-11-30T00:00:02.857000Z,19,s,0.908,0.002393
14,2018-11-30T00:00:02.870000Z,17,s,0.6,0.002483
15,2018-11-30T00:00:02.882000Z,16,s,0.659,0.002302
16,2018-11-30T00:00:15.879000Z,8,s,0.661,0.003676
17,2018-11-30T00:01:55.221000Z,20,s,0.522,0.002458
18,2018-11-30T00:01:55.650000Z,20,s,0.494,0.002403
19,2018-11-30T00:01:56.747500Z,24,s,0.424,0.004407
20,2018-11-30T00:04:06.478000Z,23,s,0.579,0.002841
21,2018-11-30T00:04:09.086500Z,5,s,0.371,0.003203
22,2018-11-30T00:04:17.112500Z,22,s,0.48,0.005498
23,2018-11-30T00:04:32.733500Z,13,p,0.592,0.003185
24,2018-11-30T00:04:32.957500Z,13,s,0.486,0.003185
25,2018-11-30T00:04:54.545500Z,20,p,0.433,0.002461
26,2018-11-30T00:04:54.772000Z,20,s,0.661,0.002461
27,2018-11-30T00:05:32.941500Z,1,s,0.63,0.002005
28,2018-11-30T00:06:09.293500Z,1,s,0.451,0.001753
29,2018-11-30T00:06:18.480500Z,5,s,0.707,0.2318
30,2018-11-30T00:06:18.484500Z,5,p,0.404,0.2318
31,2018-11-30T00:06:35.053500Z,1,s,0.467,0.001802
32,2018-11-30T00:07:13.784500Z,1,s,0.309,0.001682
33,2018-11-30T00:07:15.276000Z,5,s,0.358,0.002447
34,2018-11-30T00:08:02.090000Z,11,s,0.752,0.003818
35,2018-11-30T00:08:39.771000Z,20,s,0.75,0.002561
36,2018-11-30T00:08:53.675500Z,24,s,0.306,0.004179
37,2018-11-30T00:09:25.452000Z,19,s,0.753,0.006206
38,2018-11-30T00:09:53.338000Z,2,p,0.304,0.003146
39,2018-11-30T00:11:16.917500Z,20,s,0.354,0.001849
40,2018-11-30T00:11:44.108000Z,1,s,0.527,0.001343
41,2018-11-30T00:11:54.680500Z,2,s,0.678,0.00438
42,2018-11-30T00:12:00.665500Z,5,s,0.604,0.002847
43,2018-11-30T00:12:29.021500Z,23,s,0.436,0.002309
44,2018-11-30T00:12:31.926500Z,20,s,0.639,0.002218
45,2018-11-30T00:13:11.286500Z,13,s,0.838,0.004183
46,2018-11-30T00:13:24.980500Z,1,s,0.304,0.03579
47,2018-11-30T00:13:49.039000Z,20,s,0.832,0.002451
48,2018-11-30T00:15:44.265000Z,18,p,0.556,0.006922
49,2018-11-30T00:16:02.969500Z,20,s,0.384,0.003717
50,2018-11-30T00:16:11.845000Z,22,s,0.827,0.005735
51,2018-11-30T00:17:08.164500Z,23,s,0.339,0.001851
52,2018-11-30T00:17:13.459000Z,11,s,0.759,0.003587
53,2018-11-30T00:17:17.217500Z,19,s,0.842,0.004073
54,2018-11-30T00:17:22.480500Z,19,s,0.604,0.003296
55,2018-11-30T00:17:46.702000Z,5,p,0.747,0.002254
56,2018-11-30T00:17:46.885500Z,5,s,0.667,0.002254
57,2018-11-30T00:18:13.379500Z,23,s,0.477,0.003605
58,2018-11-30T00:18:25.464500Z,15,p,0.32,0.001865
59,2018-11-30T00:20:05.441500Z,4,s,0.425,0.001994
60,2018-11-30T00:21:41.625500Z,23,s,0.352,0.002554
61,2018-11-30T00:22:04.060500Z,20,p,0.944,0.006805
62,2018-11-30T00:22:04.095500Z,20,s,0.796,0.006805
63,2018-11-30T00:22:30.893500Z,20,s,0.801,0.002821
64,2018-11-30T00:23:42.060000Z,17,p,0.372,0.003592
65,2018-11-30T00:23:42.150000Z,17,s,0.779,0.003592
66,2018-11-30T00:24:34.040500Z,5,s,0.826,0.003319
67,2018-11-30T00:28:20.165500Z,22,s,0.411,0.002473
68,2018-11-30T00:28:53.373500Z,19,p,0.316,0.001783
69,2018-11-30T00:28:53.484000Z,19,s,0.428,0.001651
70,2018-11-30T00:29:04.002000Z,17,p,0.332,0.003831
71,2018-11-30T00:29:04.105000Z,17,s,0.861,0.003831
72,2018-11-30T00:29:51.888000Z,20,s,0.594,0.002934
73,2018-11-30T00:30:51.935500Z,20,p,0.302,0.001705
74,2018-11-30T00:31:05.605500Z,19,s,0.394,0.003609
75,2018-11-30T00:31:57.076000Z,4,s,0.412,0.006725
76,2018-11-30T00:32:02.161500Z,5,s,0.321,0.002093
77,2018-11-30T00:32:02.600500Z,2,s,0.587,0.003129
78,2018-11-30T00:32:25.008500Z,20,s,0.61,0.002202
79,2018-11-30T00:33:13.232500Z,4,p,0.386,0.001445
80,2018-11-30T00:33:41.320500Z,19,s,0.367,0.001621
81,2018-11-30T00:35:07.000500Z,23,s,0.708,0.002299
