,time,sta,pha,prob,amp
213,2018-12-07T01:17:36.470000Z,19,s,0.41,0.00301
214,2018-12-07T01:17:38.034000Z,5,s,0.693,0.002149
215,2018-12-07T01:17:54.426500Z,11,s,0.722,0.003742
216,2018-12-07T01:18:14.834500Z,20,s,0.808,0.002469
217,2018-12-07T01:18:26.876000Z,19,s,0.344,0.003144
218,2018-12-07T01:18:54.776500Z,20,p,0.447,0.002367
219,2018-12-07T01:19:47.972500Z,20,p,0.336,0.001813
220,2018-12-07T01:19:48.093500Z,20,s,0.42,0.001382
221,2018-12-07T01:20:26.520500Z,19,s,0.314,0.00248
222,2018-12-07T01:20:42.278000Z,1,s,0.425,0.002537
223,2018-12-07T01:21:05.909500Z,20,s,0.358,0.001603
224,2018-12-07T01:21:41.596000Z,20,s,0.868,0.002903
225,2018-12-07T01:22:42.564500Z,19,p,0.311,0.002283
226,2018-12-07T01:22:42.669500Z,19,s,0.679,0.002283
227,2018-12-07T01:23:05.098000Z,6,p,0.303,0.003933
228,2018-12-07T01:23:05.191000Z,6,s,0.741,0.003933
229,2018-12-07T01:23:49.158000Z,19,s,0.352,0.002985
230,2018-12-07T01:24:27.055500Z,19,p,0.319,0.002185
231,2018-12-07T01:24:27.173500Z,19,s,0.653,0.002185
232,2018-12-07T01:24:37.548000Z,20,p,0.395,0.001782
233,2018-12-07T01:24:42.361500Z,13,s,0.603,0.001727
234,2018-12-07T01:24:47.140000Z,19,s,0.671,0.002807
235,2018-12-07T01:25:07.413500Z,23,s,0.408,0.002049
236,2018-12-07T01:25:11.398000Z,20,s,0.819,0.002729
237,2018-12-07T01:25:11.940500Z,20,p,0.462,0.002286
238,2018-12-07T01:25:12.033000Z,20,s,0.858,0.002286
239,2018-12-07T01:25:17.788000Z,19,s,0.532,0.003476
240,2018-12-07T01:25:20.377500Z,19,s,0.589,0.003008
241,2018-12-07T01:25:45.789500Z,23,s,0.509,0.002491
242,2018-12-07T01:25:52.592500Z,11,p,0.3,0.003876
243,2018-12-07T01:25:52.707500Z,11,s,0.682,0.003876
244,2018-12-07T01:26:22.234000Z,5,p,0.304,0.003044
245,2018-12-07T01:26:22.359000Z,5,s,0.859,0.003044
246,2018-12-07T01:26:33.332000Z,19,s,0.533,0.003052
247,2018-12-07T01:27:35.544500Z,3,s,0.337,0.003025
248,2018-12-07T01:27:35.628000Z,20,p,0.338,0.001837
249,2018-12-07T01:27:35.809500Z,20,s,0.45,0.001837
250,2018-12-07T01:27:40.036500Z,19,s,0.411,0.002416
251,2018-12-07T01:27:58.372500Z,19,s,0.353,0.002557
252,2018-12-07T01:28:02.210500Z,20,s,0.791,0.002413
253,2018-12-07T01:28:22.720000Z,17,p,0.568,0.006017
254,2018-12-07T01:28:22.721500Z,15,p,0.509,0.004013
255,2018-12-07T01:28:22.722000Z,16,p,0.357,0.01072
256,2018-12-07T01:28:22.725500Z,16,s,0.473,0.01072
257,2018-12-07T01:28:22.744500Z,14,p,0.51,0.005204
258,2018-12-07T01:28:22.753000Z,17,s,0.767,0.006017
259,2018-12-07T01:28:22.766500Z,13,p,0.815,0.01291
260,2018-12-07T01:28:22.786000Z,12,s,0.64,0.008843
261,2018-12-07T01:28:22.807500Z,11,s,0.743,0.004924
262,2018-12-07T01:28:22.841500Z,13,s,0.616,0.003669
263,2018-12-07T01:28:22.870000Z,8,s,0.624,0.00339
264,2018-12-07T01:28:41.655500Z,19,p,0.371,0.004381
265,2018-12-07T01:28:41.709000Z,16,p,0.919,0.01782
266,2018-12-07T01:28:41.712500Z,15,s,0.859,0.008391
267,2018-12-07T01:28:41.714500Z,17,p,0.944,0.01088
268,2018-12-07T01:28:41.720000Z,16,s,0.614,0.0176
269,2018-12-07T01:28:41.725500Z,9,p,0.393,0.002254
270,2018-12-07T01:28:41.726000Z,13,p,0.71,0.02717
271,2018-12-07T01:28:41.732000Z,14,p,0.672,0.009028
272,2018-12-07T01:28:41.739000Z,17,s,0.839,0.01088
273,2018-12-07T01:28:41.752500Z,13,s,0.857,0.02717
274,2018-12-07T01:28:41.756000Z,12,p,0.376,0.02106
275,2018-12-07T01:28:41.761500Z,18,s,0.496,0.0059
276,2018-12-07T01:28:41.770000Z,11,p,0.765,0.01082
277,2018-12-07T01:28:41.774000Z,12,s,0.916,0.02106
278,2018-12-07T01:28:41.781500Z,19,s,0.813,0.004381
279,2018-12-07T01:28:41.795000Z,11,s,0.929,0.01082
280,2018-12-07T01:28:41.800500Z,20,s,0.444,0.002158
281,2018-12-07T01:28:41.814000Z,10,s,0.45,0.004885
282,2018-12-07T01:28:41.835000Z,9,s,0.848,0.002254
283,2018-12-07T01:28:41.841500Z,22,s,0.533,0.00359
284,2018-12-07T01:28:41.855500Z,8,s,0.377,0.007435
285,2018-12-07T01:28:41.857500Z,8,p,0.563,0.007435
286,2018-12-07T01:28:41.858500Z,23,s,0.604,0.002053
287,2018-12-07T01:28:41.881500Z,24,s,0.543,0.005293
288,2018-12-07T01:28:41.898500Z,6,s,0.476,0.002425
289,2018-12-07T01:28:41.939500Z,4,s,0.743,0.003138
290,2018-12-07T01:28:43.585500Z,16,s,0.452,0.007489
291,2018-12-07T01:28:43.626500Z,13,p,0.661,0.006205
292,2018-12-07T01:28:43.630500Z,13,s,0.308,0.006205
293,2018-12-07T01:28:43.649500Z,12,s,0.656,0.005238
294,2018-12-07T01:28:43.668500Z,11,p,0.397,0.004036
295,2018-12-07T01:28:50.301500Z,3,s,0.549,0.004219
296,2018-12-07T01:29:08.645500Z,19,s,0.316,0.002731
297,2018-12-07T01:29:40.653500Z,20,s,0.363,0.001828
298,2018-12-07T01:29:59.401500Z,19,s,0.66,0.002688
299,2018-12-07T01:31:16.424000Z,20,s,0.847,0.003275
300,2018-12-07T01:31:46.681000Z,23,p,0.472,0.005892
301,2018-12-07T01:31:46.685000Z,23,s,0.5,0.005892
302,2018-12-07T01:31:54.602500Z,13,s,0.641,0.002436
303,2018-12-07T01:32:19.152000Z,16,p,0.792,0.01118
304,2018-12-07T01:32:19.157500Z,16,s,0.401,0.009171
305,2018-12-07T01:32:19.158500Z,13,p,0.725,0.0156
306,2018-12-07T01:32:19.163500Z,17,p,0.52,0.006534
307,2018-12-07T01:32:19.172500Z,14,p,0.428,0.005421
308,2018-12-07T01:32:19.184000Z,17,s,0.756,0.006534
309,2018-12-07T01:32:19.190500Z,12,p,0.615,0.01092
310,2018-12-07T01:32:19.196000Z,13,s,0.951,0.0156
311,2018-12-07T01:32:19.216000Z,12,s,0.899,0.01092
312,2018-12-07T01:32:19.235500Z,11,s,0.368,0.006726
313,2018-12-07T01:32:19.237500Z,11,p,0.475,0.006726
314,2018-12-07T01:32:23.460000Z,5,s,0.615,0.002822
315,2018-12-07T01:32:23.490500Z,20,s,0.768,0.002261
316,2018-12-07T01:33:16.310500Z,19,p,0.344,0.002342
317,2018-12-07T01:33:16.421500Z,19,s,0.519,0.002342
318,2018-12-07T01:33:20.135500Z,3,s,0.603,0.0025
319,2018-12-07T01:33:49.951500Z,20,p,0.473,0.001629
320,2018-12-07T01:33:50.080000Z,20,s,0.596,0.001489
321,2018-12-07T01:33:52.061000Z,4,s,0.51,0.005599
322,2018-12-07T01:33:52.064000Z,4,p,0.418,0.005599
323,2018-12-07T01:34:34.464500Z,23,s,0.614,0.002909
324,2018-12-07T01:35:22.459500Z,19,s,0.698,0.00278
325,2018-12-07T01:35:34.455500Z,13,s,0.873,0.004453
326,2018-12-07T01:35:34.864000Z,13,p,0.811,0.00271
327,2018-12-07T01:35:34.924000Z,13,s,0.91,0.00271
328,2018-12-07T01:35:35.956000Z,16,p,0.847,0.01457
329,2018-12-07T01:35:35.962000Z,17,p,0.853,0.00894
330,2018-12-07T01:35:35.968000Z,16,s,0.564,0.01129
331,2018-12-07T01:35:35.971500Z,13,p,0.505,0.01787
332,2018-12-07T01:35:35.977500Z,14,s,0.322,0.008288
333,2018-12-07T01:35:35.988000Z,17,s,0.928,0.00894
334,2018-12-07T01:35:36.001000Z,13,s,0.927,0.01787
335,2018-12-07T01:35:36.010500Z,18,s,0.393,0.004285
336,2018-12-07T01:35:36.017500Z,12,s,0.53,0.01296
337,2018-12-07T01:35:36.021500Z,11,p,0.35,0.009151
338,2018-12-07T01:35:36.043000Z,11,s,0.889,0.009151
339,2018-12-07T01:35:36.104000Z,8,p,0.755,0.004744
340,2018-12-07T01:35:43.034500Z,13,s,0.369,0.002127
341,2018-12-07T01:35:49.861500Z,13,s,0.706,0.004497
342,2018-12-07T01:35:49.884000Z,12,s,0.73,0.004445
343,2018-12-07T01:35:53.501000Z,16,p,0.661,0.006507
344,2018-12-07T01:35:53.512000Z,16,s,0.679,0.006507
345,2018-12-07T01:35:53.524000Z,14,s,0.536,0.004228
346,2018-12-07T01:35:53.530000Z,17,s,0.322,0.005348
347,2018-12-07T01:35:53.544500Z,13,s,0.819,0.01226
348,2018-12-07T01:35:53.549500Z,18,s,0.443,0.00373
349,2018-12-07T01:35:53.555500Z,11,p,0.378,0.004849
350,2018-12-07T01:35:53.565000Z,12,s,0.87,0.01025
351,2018-12-07T01:35:53.573500Z,19,p,0.389,0.003084
352,2018-12-07T01:35:53.576500Z,24,p,0.547,0.003412
353,2018-12-07T01:35:53.585500Z,11,s,0.773,0.004849
354,2018-12-07T01:35:53.633500Z,22,s,0.523,0.002542
355,2018-12-07T01:35:53.646500Z,8,s,0.472,0.003446
356,2018-12-07T01:35:53.653500Z,23,s,0.441,0.001897
357,2018-12-07T01:35:53.672500Z,24,s,0.514,0.003412
358,2018-12-07T01:35:57.856500Z,13,p,0.925,0.008607
359,2018-12-07T01:35:57.875500Z,12,p,0.858,0.006335
360,2018-12-07T01:35:57.897000Z,16,p,0.309,0.007657
361,2018-12-07T01:35:57.900500Z,15,p,0.586,0.002756
362,2018-12-07T01:35:57.900500Z,16,s,0.512,0.007657
363,2018-12-07T01:35:57.901500Z,11,p,0.656,0.003999
364,2018-12-07T01:35:57.920500Z,24,p,0.416,0.002978
365,2018-12-07T01:35:57.929500Z,17,s,0.571,0.003938
366,2018-12-07T01:35:57.942000Z,13,s,0.941,0.008607
367,2018-12-07T01:35:57.963000Z,12,s,0.948,0.006335
368,2018-12-07T01:35:57.983500Z,11,s,0.498,0.003999
369,2018-12-07T01:35:58.032000Z,15,s,0.618,0.001786
370,2018-12-07T01:35:58.046000Z,8,s,0.372,0.002721
371,2018-12-07T01:36:17.852000Z,20,s,0.727,0.002179
372,2018-12-07T01:36:19.377500Z,13,s,0.333,0.002764
373,2018-12-07T01:36:35.000500Z,13,p,0.345,0.01631
374,2018-12-07T01:36:35.061000Z,16,p,0.311,0.009465
375,2018-12-07T01:36:35.063000Z,15,p,0.398,0.003282
376,2018-12-07T01:36:35.065000Z,15,s,0.43,0.003282
377,2018-12-07T01:36:35.069500Z,16,s,0.634,0.008545
378,2018-12-07T01:36:35.095500Z,17,s,0.42,0.005328
379,2018-12-07T01:36:35.106000Z,13,s,0.701,0.01631
380,2018-12-07T01:36:35.127500Z,12,s,0.906,0.01191
381,2018-12-07T01:36:35.148000Z,11,s,0.768,0.006359
382,2018-12-07T01:36:35.210000Z,8,p,0.303,0.003775
383,2018-12-07T01:36:35.211500Z,8,s,0.317,0.003775
384,2018-12-07T01:36:51.261500Z,20,s,0.778,0.002876
385,2018-12-07T01:37:12.173500Z,6,p,0.325,0.001742
386,2018-12-07T01:37:14.528500Z,13,s,0.477,0.003258
387,2018-12-07T01:37:16.269500Z,5,p,0.345,0.001767
388,2018-12-07T01:37:16.278500Z,6,p,0.499,0.00211
389,2018-12-07T01:37:38.260000Z,1,s,0.314,0.002921
390,2018-12-07T01:37:56.072500Z,8,s,0.407,0.0033
391,2018-12-07T01:37:59.334000Z,19,s,0.406,0.003447
392,2018-12-07T01:38:00.849500Z,20,s,0.378,0.001861
393,2018-12-07T01:38:17.340000Z,5,s,0.584,0.002599
394,2018-12-07T01:38:24.142000Z,23,s,0.352,0.002774
395,2018-12-07T01:38:55.709500Z,22,s,0.726,0.005531
396,2018-12-07T01:39:10.316000Z,19,s,0.475,0.002639
397,2018-12-07T01:39:20.356500Z,18,p,0.668,0.02173
398,2018-12-07T01:39:26.160500Z,19,p,0.301,0.002698
399,2018-12-07T01:39:26.397500Z,19,s,0.428,0.002698
400,2018-12-07T01:39:30.979000Z,20,s,0.796,0.002333
401,2018-12-07T01:40:10.293500Z,19,s,0.483,0.003108
402,2018-12-07T01:42:56.267000Z,20,s,0.755,0.002697
403,2018-12-07T01:43:16.996500Z,8,s,0.687,0.002883
404,2018-12-07T01:43:26.616500Z,5,s,0.579,0.002511
405,2018-12-07T01:43:51.034000Z,19,p,0.476,0.002131
406,2018-12-07T01:43:51.146000Z,19,s,0.669,0.002131
407,2018-12-07T01:44:00.140000Z,17,s,0.586,0.005068
408,2018-12-07T01:44:19.428500Z,19,p,0.538,0.002393
409,2018-12-07T01:44:19.578500Z,19,s,0.397,0.002393
410,2018-12-07T01:44:19.874000Z,10,s,0.852,0.004152
411,2018-12-07T01:45:12.733500Z,19,s,0.792,0.003252
412,2018-12-07T01:45:33.866500Z,19,s,0.335,0.002719
413,2018-12-07T01:45:43.781500Z,17,s,0.686,0.002641
414,2018-12-07T01:45:55.525500Z,19,s,0.387,0.002485
415,2018-12-07T01:46:27.981500Z,8,s,0.342,0.002025
416,2018-12-07T01:46:29.770500Z,20,s,0.688,0.002535
417,2018-12-07T01:47:36.986000Z,19,s,0.402,0.00238
418,2018-12-07T01:48:01.143500Z,19,s,0.36,0.002706
419,2018-12-07T01:49:05.463000Z,19,p,0.802,0.003509
420,2018-12-07T01:49:05.572500Z,19,s,0.587,0.003509
421,2018-12-07T01:49:14.520500Z,5,s,0.704,0.002132
422,2018-12-07T01:50:05.357000Z,20,s,0.771,0.003292
