,time,sta,pha,prob,amp
0,2018-11-13T00:01:02.457500Z,20,p,0.47,0.002356
1,2018-11-13T00:01:02.670500Z,20,s,0.568,0.002356
2,2018-11-13T00:01:04.965500Z,4,s,0.623,0.005838
3,2018-11-13T00:01:15.377500Z,8,p,0.547,0.002069
4,2018-11-13T00:01:15.488500Z,8,s,0.869,0.002069
5,2018-11-13T00:01:47.725500Z,5,s,0.885,0.003181
6,2018-11-13T00:02:22.571500Z,15,p,0.919,0.2002
7,2018-11-13T00:02:42.717500Z,24,s,0.339,0.005158
8,2018-11-13T00:02:50.416000Z,20,p,0.34,0.001835
9,2018-11-13T00:02:50.537000Z,20,s,0.791,0.001835
10,2018-11-13T00:03:19.946000Z,5,s,0.793,0.002948
11,2018-11-13T00:03:36.649500Z,24,p,0.94,0.0108
12,2018-11-13T00:03:36.653500Z,23,p,0.944,0.007944
13,2018-11-13T00:03:36.659500Z,22,p,0.975,0.004603
14,2018-11-13T00:03:36.665000Z,21,p,0.939,0.003817
15,2018-11-13T00:03:36.670000Z,20,p,0.965,0.00446
16,2018-11-13T00:03:36.676500Z,2,p,0.611,0.001319
17,2018-11-13T00:03:36.677000Z,19,p,0.94,0.004073
18,2018-11-13T00:03:36.680000Z,18,p,0.559,0.003063
19,2018-11-13T00:03:36.687000Z,17,p,0.801,0.004244
20,2018-11-13T00:03:36.693000Z,16,p,0.92,0.003124
21,2018-11-13T00:03:36.699500Z,15,p,0.782,0.003064
22,2018-11-13T00:03:36.701500Z,14,p,0.794,0.002715
23,2018-11-13T00:03:36.710500Z,13,p,0.952,0.002538
24,2018-11-13T00:03:36.716500Z,12,p,0.936,0.002106
25,2018-11-13T00:03:36.720500Z,10,p,0.669,0.001593
26,2018-11-13T00:03:36.725500Z,8,p,0.477,0.002002
27,2018-11-13T00:03:36.740500Z,7,p,0.363,0.00197
28,2018-11-13T00:03:36.747000Z,24,s,0.957,0.0108
29,2018-11-13T00:03:36.755500Z,23,s,0.942,0.007944
30,2018-11-13T00:03:36.759000Z,4,p,0.89,0.002286
31,2018-11-13T00:03:36.763500Z,22,s,0.921,0.004603
32,2018-11-13T00:03:36.764500Z,2,p,0.417,0.001716
33,2018-11-13T00:03:36.767500Z,3,p,0.383,0.001615
34,2018-11-13T00:03:36.772000Z,21,s,0.876,0.003817
35,2018-11-13T00:03:36.776000Z,7,p,0.327,0.002029
36,2018-11-13T00:03:36.780500Z,20,s,0.813,0.00446
37,2018-11-13T00:03:36.790500Z,19,s,0.921,0.004073
38,2018-11-13T00:03:36.800000Z,18,s,0.767,0.003063
39,2018-11-13T00:03:36.809000Z,17,s,0.869,0.004244
40,2018-11-13T00:03:36.820500Z,16,s,0.835,0.003124
41,2018-11-13T00:03:36.832000Z,15,s,0.787,0.003064
42,2018-11-13T00:03:36.840000Z,14,s,0.821,0.002715
43,2018-11-13T00:03:36.849000Z,13,s,0.723,0.002538
44,2018-11-13T00:03:36.854500Z,12,s,0.747,0.001651
45,2018-11-13T00:03:36.878500Z,10,s,0.394,0.001593
