,time,sta,pha,prob,amp
0,2018-12-03T00:00:07.289500Z,6,p,0.355,0.001893
1,2018-12-03T00:00:33.450500Z,5,s,0.323,0.001836
2,2018-12-03T00:00:37.761000Z,20,s,0.743,0.002371
3,2018-12-03T00:00:38.397500Z,5,s,0.346,0.00179
4,2018-12-03T00:00:43.457500Z,20,p,0.621,0.009728
5,2018-12-03T00:00:43.484500Z,20,s,0.675,0.009728
6,2018-12-03T00:00:45.100500Z,19,p,0.398,0.002293
7,2018-12-03T00:00:45.223500Z,5,s,0.349,0.001587
8,2018-12-03T00:00:49.404500Z,6,p,0.325,0.00183
9,2018-12-03T00:01:06.512500Z,17,p,0.64,0.005211
10,2018-12-03T00:01:06.836000Z,16,s,0.616,0.00232
11,2018-12-03T00:01:06.840500Z,17,s,0.461,0.005211
12,2018-12-03T00:01:06.849500Z,13,s,0.41,0.003512
13,2018-12-03T00:01:13.654500Z,11,s,0.709,0.003526
14,2018-12-03T00:01:27.306000Z,2,p,0.586,0.002546
15,2018-12-03T00:01:27.490500Z,2,s,0.37,0.002478
16,2018-12-03T00:01:30.665500Z,14,p,0.344,0.003284
17,2018-12-03T00:01:30.667500Z,16,p,0.795,0.002941
18,2018-12-03T00:01:30.673500Z,13,s,0.504,0.003836
19,2018-12-03T00:01:30.681000Z,12,p,0.555,0.002271
20,2018-12-03T00:01:30.700000Z,10,p,0.43,0.002288
21,2018-12-03T00:01:30.701000Z,10,s,0.327,0.002288
22,2018-12-03T00:01:30.942000Z,13,p,0.446,0.002967
23,2018-12-03T00:01:31.029500Z,17,s,0.756,0.005426
24,2018-12-03T00:01:31.040000Z,13,s,0.707,0.002967
25,2018-12-03T00:01:31.861500Z,6,p,0.36,0.001883
26,2018-12-03T00:01:45.818500Z,6,s,0.388,0.002471
27,2018-12-03T00:01:52.054000Z,2,s,0.379,0.003145
28,2018-12-03T00:02:07.704000Z,19,p,0.729,0.002187
29,2018-12-03T00:02:07.822000Z,19,s,0.35,0.001444
30,2018-12-03T00:02:09.034500Z,5,p,0.411,0.002293
31,2018-12-03T00:02:12.573500Z,16,s,0.687,0.001647
32,2018-12-03T00:02:32.751500Z,6,s,0.309,0.002243
33,2018-12-03T00:02:37.982500Z,6,s,0.442,0.002072
34,2018-12-03T00:02:44.738500Z,5,p,0.303,0.002165
35,2018-12-03T00:02:46.240500Z,5,p,0.402,0.002024
36,2018-12-03T00:02:50.886500Z,5,p,0.38,0.002151
37,2018-12-03T00:02:52.198500Z,5,s,0.393,0.002195
38,2018-12-03T00:02:54.359000Z,6,s,0.463,0.002311
39,2018-12-03T00:02:55.327500Z,5,p,0.321,0.002746
40,2018-12-03T00:02:55.420500Z,5,s,0.839,0.002746
41,2018-12-03T00:03:03.303500Z,5,p,0.428,0.002161
42,2018-12-03T00:03:03.319500Z,6,s,0.375,0.002172
43,2018-12-03T00:03:29.332500Z,20,p,0.457,0.002675
44,2018-12-03T00:03:29.422000Z,5,s,0.411,0.002159
45,2018-12-03T00:03:29.448500Z,20,s,0.741,0.002675
46,2018-12-03T00:03:48.621500Z,22,s,0.45,0.002586
47,2018-12-03T00:04:14.378000Z,19,p,0.794,0.0205
48,2018-12-03T00:04:14.387500Z,20,p,0.831,0.02661
49,2018-12-03T00:04:14.408500Z,19,s,0.733,0.0205
50,2018-12-03T00:04:14.417500Z,20,s,0.366,0.02661
51,2018-12-03T00:04:15.194500Z,20,p,0.656,0.0305
52,2018-12-03T00:04:15.206500Z,19,s,0.336,0.006391
53,2018-12-03T00:04:15.230500Z,20,s,0.793,0.0305
54,2018-12-03T00:04:17.116500Z,20,p,0.803,0.002773
55,2018-12-03T00:04:17.406500Z,20,s,0.351,0.002773
56,2018-12-03T00:04:18.357500Z,19,p,0.769,0.00377
57,2018-12-03T00:04:22.022500Z,19,s,0.814,0.02087
58,2018-12-03T00:04:22.026500Z,20,s,0.612,0.002857
