,time,sta,pha,prob,amp
0,2018-11-09T00:00:34.280500Z,24,s,0.639,0.005434
1,2018-11-09T00:01:18.772000Z,20,p,0.504,0.002328
2,2018-11-09T00:01:18.942000Z,20,s,0.702,0.002328
3,2018-11-09T00:01:19.924500Z,19,p,0.396,0.003859
4,2018-11-09T00:01:20.169500Z,19,s,0.513,0.003859
5,2018-11-09T00:02:07.457500Z,5,s,0.631,0.00306
6,2018-11-09T00:02:25.748500Z,20,p,0.417,0.003151
7,2018-11-09T00:02:25.985000Z,20,s,0.734,0.003151
8,2018-11-09T00:02:26.165000Z,20,s,0.335,0.00295
9,2018-11-09T00:02:26.165500Z,20,p,0.345,0.00295
10,2018-11-09T00:02:51.001500Z,20,s,0.669,0.001817
11,2018-11-09T00:03:46.941000Z,23,s,0.837,0.003475
12,2018-11-09T00:03:50.901500Z,22,p,0.387,0.002838
13,2018-11-09T00:03:50.992500Z,22,s,0.635,0.002838
14,2018-11-09T00:04:43.473500Z,13,s,0.431,0.001984
15,2018-11-09T00:05:13.949500Z,20,s,0.404,0.00211
16,2018-11-09T00:06:51.299500Z,20,p,0.789,0.001731
17,2018-11-09T00:06:51.452500Z,20,s,0.739,0.001731
18,2018-11-09T00:06:58.173500Z,19,s,0.409,0.001529
19,2018-11-09T00:07:21.698500Z,5,s,0.513,0.00223
20,2018-11-09T00:07:37.432000Z,17,p,0.337,0.002695
21,2018-11-09T00:08:20.444000Z,20,s,0.8,0.003279
22,2018-11-09T00:08:21.717500Z,20,s,0.322,0.001737
23,2018-11-09T00:08:28.646000Z,2,s,0.49,0.00331
24,2018-11-09T00:09:06.494500Z,1,s,0.695,0.002354
25,2018-11-09T00:10:00.553500Z,11,s,0.647,0.004129
26,2018-11-09T00:11:29.648500Z,19,s,0.302,0.00299
27,2018-11-09T00:11:46.604000Z,20,p,0.659,0.001743
28,2018-11-09T00:11:46.862000Z,20,s,0.561,0.001743
29,2018-11-09T00:12:58.368500Z,5,s,0.529,0.002305
30,2018-11-09T00:13:10.392500Z,11,s,0.385,0.002833
31,2018-11-09T00:13:31.922500Z,20,p,0.546,0.002038
32,2018-11-09T00:13:32.111500Z,20,s,0.444,0.002038
33,2018-11-09T00:13:52.145500Z,4,s,0.708,0.006083
34,2018-11-09T00:14:32.964500Z,18,s,0.587,0.005389
35,2018-11-09T00:14:45.062000Z,2,s,0.699,0.002885
36,2018-11-09T00:15:12.685500Z,20,s,0.328,0.001803
37,2018-11-09T00:15:18.735500Z,23,p,0.472,0.003667
38,2018-11-09T00:15:18.837500Z,23,s,0.681,0.003667
39,2018-11-09T00:16:09.933500Z,24,s,0.344,0.004442
40,2018-11-09T00:16:20.088000Z,23,s,0.557,0.002206
41,2018-11-09T00:16:53.957500Z,15,s,0.312,0.02035
42,2018-11-09T00:16:53.958000Z,15,p,0.337,0.02035
43,2018-11-09T00:17:50.950500Z,11,p,0.605,0.004183
44,2018-11-09T00:17:51.072000Z,11,s,0.786,0.004183
45,2018-11-09T00:18:33.071500Z,23,s,0.611,0.003258
46,2018-11-09T00:18:50.989500Z,23,s,0.399,0.003898
47,2018-11-09T00:18:59.345500Z,23,s,0.686,0.001891
48,2018-11-09T00:19:07.085000Z,15,s,0.33,0.03045
49,2018-11-09T00:19:07.088500Z,15,p,0.52,0.03045
50,2018-11-09T00:19:09.900500Z,20,p,0.405,0.002052
51,2018-11-09T00:19:10.078000Z,20,s,0.639,0.002052
52,2018-11-09T00:19:16.805500Z,5,s,0.374,0.00233
