,time,sta,pha,prob,amp
0,2018-11-03T00:00:04.638500Z,5,s,0.372,0.002828
1,2018-11-03T00:00:04.807500Z,13,s,0.376,0.002707
2,2018-11-03T00:00:09.832500Z,13,p,0.461,0.002512
3,2018-11-03T00:00:11.078000Z,13,p,0.564,0.003587
4,2018-11-03T00:00:17.958500Z,19,s,0.783,0.003621
5,2018-11-03T00:00:19.750000Z,20,s,0.874,0.003472
6,2018-11-03T00:00:22.306500Z,5,s,0.409,0.002235
7,2018-11-03T00:00:22.751500Z,2,p,0.53,0.002014
8,2018-11-03T00:00:24.434500Z,13,p,0.433,0.003878
9,2018-11-03T00:00:30.825500Z,2,p,0.404,0.001626
10,2018-11-03T00:00:31.662500Z,13,s,0.394,0.002073
11,2018-11-03T00:00:38.319500Z,13,p,0.399,0.002576
12,2018-11-03T00:00:40.859500Z,24,s,0.402,0.002613
13,2018-11-03T00:00:46.144000Z,24,p,0.984,0.6493
14,2018-11-03T00:00:46.148000Z,23,p,0.983,0.3855
15,2018-11-03T00:00:46.153500Z,22,p,0.984,0.4908
16,2018-11-03T00:00:46.157500Z,21,p,0.985,0.3591
17,2018-11-03T00:00:46.162000Z,20,p,0.984,0.23
18,2018-11-03T00:00:46.166000Z,19,p,0.981,0.132
19,2018-11-03T00:00:46.171500Z,18,p,0.983,0.1415
20,2018-11-03T00:00:46.175500Z,17,p,0.973,0.07809
21,2018-11-03T00:00:46.180500Z,16,p,0.978,0.106
22,2018-11-03T00:00:46.185500Z,15,p,0.971,0.08211
23,2018-11-03T00:00:46.190000Z,14,p,0.982,0.08072
24,2018-11-03T00:00:46.195500Z,13,p,0.967,0.08693
25,2018-11-03T00:00:46.200000Z,12,p,0.978,0.06596
26,2018-11-03T00:00:46.204000Z,11,p,0.979,0.0406
27,2018-11-03T00:00:46.208000Z,10,p,0.972,0.05931
28,2018-11-03T00:00:46.214000Z,9,p,0.975,0.07487
29,2018-11-03T00:00:46.219500Z,8,p,0.948,0.1252
30,2018-11-03T00:00:46.224000Z,7,p,0.975,0.08884
31,2018-11-03T00:00:46.229500Z,6,p,0.967,0.08009
32,2018-11-03T00:00:46.232500Z,24,s,0.961,0.6493
33,2018-11-03T00:00:46.234500Z,5,p,0.982,0.09901
34,2018-11-03T00:00:46.238500Z,23,s,0.961,0.3855
35,2018-11-03T00:00:46.239000Z,4,p,0.975,0.07046
36,2018-11-03T00:00:46.244000Z,3,p,0.975,0.06481
37,2018-11-03T00:00:46.245500Z,22,s,0.971,0.4908
38,2018-11-03T00:00:46.248500Z,2,p,0.979,0.04834
39,2018-11-03T00:00:46.253000Z,21,s,0.966,0.3591
40,2018-11-03T00:00:46.253500Z,1,p,0.978,0.02788
41,2018-11-03T00:00:46.260500Z,20,s,0.927,0.23
42,2018-11-03T00:00:46.267000Z,19,s,0.958,0.09645
43,2018-11-03T00:00:46.276500Z,18,s,0.96,0.1415
44,2018-11-03T00:00:46.283500Z,17,s,0.941,0.07809
45,2018-11-03T00:00:46.296000Z,16,s,0.739,0.106
46,2018-11-03T00:00:46.305000Z,15,s,0.829,0.08211
47,2018-11-03T00:00:46.311000Z,14,s,0.886,0.08072
48,2018-11-03T00:00:46.319500Z,13,s,0.942,0.08693
49,2018-11-03T00:00:46.327000Z,12,s,0.956,0.06596
50,2018-11-03T00:00:46.335000Z,11,s,0.918,0.04044
51,2018-11-03T00:00:46.342500Z,10,s,0.904,0.05931
52,2018-11-03T00:00:46.350500Z,9,s,0.92,0.07487
53,2018-11-03T00:00:46.359000Z,8,s,0.926,0.1252
54,2018-11-03T00:00:46.366500Z,7,s,0.913,0.08884
55,2018-11-03T00:00:46.375000Z,6,s,0.91,0.08009
56,2018-11-03T00:00:46.382500Z,5,s,0.937,0.03432
57,2018-11-03T00:00:46.390500Z,4,s,0.909,0.06588
58,2018-11-03T00:00:46.400500Z,3,s,0.905,0.05818
59,2018-11-03T00:00:46.408500Z,2,s,0.829,0.04834
60,2018-11-03T00:00:46.415000Z,1,s,0.924,0.02776
61,2018-11-03T00:00:47.160500Z,2,p,0.327,0.00174
62,2018-11-03T00:00:51.539500Z,2,s,0.357,0.001906
63,2018-11-03T00:00:55.417500Z,20,p,0.671,0.002061
64,2018-11-03T00:00:55.545000Z,20,s,0.613,0.002061
65,2018-11-03T00:00:57.242500Z,24,s,0.555,0.003395
66,2018-11-03T00:00:57.248500Z,23,s,0.404,0.002093
67,2018-11-03T00:00:57.702500Z,18,s,0.359,0.002749
68,2018-11-03T00:00:58.018500Z,2,p,0.453,0.002053
69,2018-11-03T00:00:59.498500Z,2,p,0.461,0.001758
70,2018-11-03T00:01:06.122500Z,4,p,0.514,0.002381
71,2018-11-03T00:01:06.190500Z,7,s,0.422,0.001558
72,2018-11-03T00:01:06.239500Z,9,s,0.368,0.002334
73,2018-11-03T00:01:06.266500Z,11,p,0.529,0.002213
74,2018-11-03T00:01:10.440500Z,4,p,0.508,0.001813
75,2018-11-03T00:01:10.489500Z,6,p,0.375,0.002252
76,2018-11-03T00:01:10.629500Z,13,p,0.382,0.0023
77,2018-11-03T00:01:13.074500Z,17,s,0.602,0.002304
78,2018-11-03T00:01:13.988000Z,17,s,0.52,0.003274
79,2018-11-03T00:01:21.118500Z,2,s,0.309,0.002261
80,2018-11-03T00:01:43.002500Z,2,s,0.329,0.001829
81,2018-11-03T00:01:52.298500Z,5,p,0.412,0.001904
82,2018-11-03T00:02:25.189500Z,22,s,0.526,0.002644
83,2018-11-03T00:02:25.418500Z,5,s,0.386,0.003186
84,2018-11-03T00:02:25.558500Z,12,s,0.323,0.002304
85,2018-11-03T00:02:37.310000Z,13,p,0.54,0.003233
86,2018-11-03T00:02:41.634000Z,3,p,0.305,0.00216
87,2018-11-03T00:02:41.682500Z,5,s,0.497,0.003313
88,2018-11-03T00:02:49.798000Z,13,p,0.445,0.002054
89,2018-11-03T00:02:50.534500Z,20,p,0.479,0.002551
90,2018-11-03T00:02:50.778500Z,20,s,0.331,0.002551
91,2018-11-03T00:02:55.501500Z,11,p,0.301,0.001661
92,2018-11-03T00:02:59.612000Z,7,s,0.558,0.00457
93,2018-11-03T00:03:11.450500Z,2,s,0.409,0.002521
94,2018-11-03T00:03:11.493500Z,4,s,0.345,0.001841
95,2018-11-03T00:03:11.543500Z,6,s,0.352,0.004149
96,2018-11-03T00:03:11.575500Z,8,s,0.425,0.002261
97,2018-11-03T00:03:11.638000Z,11,s,0.457,0.00216
98,2018-11-03T00:03:11.663500Z,12,s,0.372,0.003236
99,2018-11-03T00:03:11.770500Z,17,s,0.311,0.002298
100,2018-11-03T00:03:11.814500Z,19,s,0.417,0.002064
101,2018-11-03T00:03:23.406500Z,11,s,0.315,0.002077
102,2018-11-03T00:03:36.165500Z,8,p,0.46,0.002009
103,2018-11-03T00:03:36.272500Z,13,p,0.565,0.003906
104,2018-11-03T00:03:45.008500Z,13,p,0.583,0.003618
105,2018-11-03T00:03:46.138000Z,11,p,0.666,0.002267
106,2018-11-03T00:03:46.176500Z,13,p,0.316,0.003926
107,2018-11-03T00:03:46.258000Z,17,p,0.337,0.002546
108,2018-11-03T00:03:46.714500Z,2,s,0.331,0.002576
109,2018-11-03T00:03:46.746500Z,3,s,0.361,0.001756
110,2018-11-03T00:03:47.042500Z,18,s,0.342,0.004201
111,2018-11-03T00:03:47.078500Z,19,s,0.406,0.002067
112,2018-11-03T00:03:52.116000Z,2,s,0.425,0.002729
113,2018-11-03T00:03:52.319500Z,11,s,0.327,0.00213
114,2018-11-03T00:03:52.979500Z,6,s,0.433,0.003745
115,2018-11-03T00:03:53.944500Z,17,p,0.416,0.001725
116,2018-11-03T00:03:55.370500Z,18,s,0.399,0.003224
117,2018-11-03T00:03:57.770500Z,12,s,0.474,0.003048
118,2018-11-03T00:04:03.303500Z,21,p,0.306,0.002837
119,2018-11-03T00:04:06.329500Z,3,p,0.34,0.001951
120,2018-11-03T00:04:08.003500Z,8,s,0.318,0.002635
121,2018-11-03T00:04:08.058500Z,11,s,0.336,0.002224
122,2018-11-03T00:04:08.102000Z,13,s,0.304,0.004235
123,2018-11-03T00:04:08.215500Z,18,s,0.36,0.004927
124,2018-11-03T00:04:14.761000Z,11,s,0.356,0.002482
125,2018-11-03T00:04:14.797500Z,13,s,0.363,0.004327
126,2018-11-03T00:04:15.519500Z,17,p,0.365,0.002147
127,2018-11-03T00:04:18.398500Z,18,s,0.324,0.00382
128,2018-11-03T00:04:19.773500Z,11,p,0.355,0.002329
129,2018-11-03T00:04:24.608500Z,17,p,0.479,0.003381
130,2018-11-03T00:04:25.050500Z,2,s,0.37,0.002813
131,2018-11-03T00:04:25.734500Z,3,p,0.356,0.003932
132,2018-11-03T00:04:25.849500Z,3,s,0.649,0.003932
133,2018-11-03T00:04:26.281500Z,4,p,0.328,0.002274
134,2018-11-03T00:04:26.431500Z,10,p,0.353,0.0017
135,2018-11-03T00:04:27.346500Z,18,s,0.45,0.00432
136,2018-11-03T00:04:28.231500Z,13,s,0.329,0.002823
137,2018-11-03T00:04:29.832500Z,5,s,0.413,0.005054
138,2018-11-03T00:04:29.843500Z,17,s,0.423,0.002063
139,2018-11-03T00:04:29.847500Z,6,s,0.4,0.004902
140,2018-11-03T00:04:30.062500Z,17,p,0.423,0.002145
141,2018-11-03T00:04:30.095500Z,18,s,0.418,0.00507
142,2018-11-03T00:04:30.190500Z,6,p,0.328,0.004571
143,2018-11-03T00:04:30.729500Z,12,p,0.382,0.003047
144,2018-11-03T00:04:33.530500Z,2,p,0.363,0.004159
145,2018-11-03T00:04:33.542500Z,3,p,0.344,0.0024
146,2018-11-03T00:04:33.571500Z,4,p,0.367,0.002996
147,2018-11-03T00:04:33.679500Z,9,p,0.514,0.002186
148,2018-11-03T00:04:33.719500Z,11,p,0.408,0.00266
149,2018-11-03T00:04:33.733500Z,12,p,0.431,0.004506
150,2018-11-03T00:04:33.758500Z,13,p,0.514,0.006126
151,2018-11-03T00:04:33.846000Z,17,p,0.436,0.003003
152,2018-11-03T00:04:33.885500Z,21,p,0.402,0.002008
153,2018-11-03T00:04:34.178500Z,2,s,0.37,0.003284
154,2018-11-03T00:04:34.374500Z,13,s,0.332,0.004833
155,2018-11-03T00:04:40.426500Z,3,s,0.375,0.002075
156,2018-11-03T00:04:42.643500Z,2,s,0.367,0.002473
157,2018-11-03T00:04:47.262500Z,19,s,0.308,0.002158
158,2018-11-03T00:04:54.695500Z,4,p,0.422,0.002339
159,2018-11-03T00:04:54.815500Z,11,p,0.303,0.002951
160,2018-11-03T00:05:01.664500Z,3,p,0.402,0.002205
161,2018-11-03T00:05:01.890000Z,2,p,0.308,0.003555
162,2018-11-03T00:05:06.415500Z,10,p,0.485,0.002521
163,2018-11-03T00:05:21.119500Z,17,p,0.304,0.002396
164,2018-11-03T00:05:25.490500Z,2,s,0.448,0.002818
165,2018-11-03T00:05:32.965500Z,24,p,0.591,0.005923
166,2018-11-03T00:05:36.750500Z,6,s,0.382,0.005436
167,2018-11-03T00:05:43.087500Z,2,p,0.308,0.004741
168,2018-11-03T00:05:50.027500Z,13,p,0.315,0.002563
169,2018-11-03T00:05:52.078500Z,17,p,0.304,0.00228
170,2018-11-03T00:05:59.158500Z,22,s,0.776,0.002757
171,2018-11-03T00:06:02.719500Z,18,s,0.337,0.002877
172,2018-11-03T00:06:05.157500Z,6,s,0.313,0.003849
173,2018-11-03T00:06:05.571500Z,17,s,0.362,0.002197
174,2018-11-03T00:06:06.994500Z,6,s,0.345,0.00399
175,2018-11-03T00:06:08.458500Z,2,s,0.304,0.002709
176,2018-11-03T00:06:24.007500Z,3,p,0.488,0.001751
177,2018-11-03T00:06:24.018500Z,4,p,0.307,0.002004
178,2018-11-03T00:06:24.365500Z,19,p,0.308,0.001913
179,2018-11-03T00:06:25.978500Z,2,s,0.32,0.002614
180,2018-11-03T00:06:26.771500Z,23,s,0.333,0.002059
181,2018-11-03T00:06:30.391500Z,3,s,0.438,0.002108
182,2018-11-03T00:06:30.435500Z,5,s,0.387,0.003244
183,2018-11-03T00:06:30.476000Z,4,s,0.432,0.002225
184,2018-11-03T00:06:30.831500Z,18,s,0.335,0.00378
185,2018-11-03T00:06:31.487500Z,3,s,0.32,0.001712
186,2018-11-03T00:06:35.574500Z,18,s,0.349,0.005079
187,2018-11-03T00:06:37.038000Z,2,p,0.352,0.002713
188,2018-11-03T00:06:37.047500Z,3,s,0.306,0.001878
189,2018-11-03T00:06:37.357500Z,17,s,0.315,0.002268
190,2018-11-03T00:06:38.770000Z,18,p,0.378,0.002568
191,2018-11-03T00:06:41.478500Z,12,p,0.487,0.003367
192,2018-11-03T00:06:43.255500Z,3,s,0.319,0.001728
193,2018-11-03T00:06:46.629500Z,12,p,0.357,0.003869
