,time,sta,pha,prob,amp
0,2018-12-04T00:00:18.937500Z,2,s,0.538,0.002071
1,2018-12-04T00:00:57.958000Z,20,s,0.605,0.001973
2,2018-12-04T00:01:30.775500Z,19,s,0.677,0.002699
3,2018-12-04T00:02:29.223500Z,19,s,0.44,0.002886
4,2018-12-04T00:02:54.997000Z,20,s,0.773,0.002387
5,2018-12-04T00:03:30.624500Z,11,s,0.612,0.004163
6,2018-12-04T00:03:34.496500Z,19,s,0.38,0.002737
7,2018-12-04T00:04:06.514500Z,19,p,0.45,0.002507
8,2018-12-04T00:04:06.635500Z,19,s,0.737,0.002507
9,2018-12-04T00:04:16.278500Z,20,p,0.413,0.00201
10,2018-12-04T00:04:16.397500Z,20,s,0.561,0.00201
11,2018-12-04T00:04:43.271500Z,19,p,0.59,0.003096
12,2018-12-04T00:04:43.392500Z,19,s,0.629,0.003096
13,2018-12-04T00:04:48.945500Z,1,s,0.587,0.003217
14,2018-12-04T00:05:33.152500Z,5,p,0.594,0.002176
15,2018-12-04T00:05:33.228000Z,5,s,0.545,0.002176
16,2018-12-04T00:06:16.279000Z,20,s,0.663,0.002325
17,2018-12-04T00:06:16.443500Z,20,p,0.364,0.002896
18,2018-12-04T00:06:16.570000Z,20,s,0.795,0.002896
19,2018-12-04T00:06:40.277500Z,20,s,0.376,0.001614
20,2018-12-04T00:06:54.246000Z,19,s,0.426,0.002276
21,2018-12-04T00:08:26.241500Z,19,s,0.536,0.002364
22,2018-12-04T00:08:48.618500Z,20,s,0.817,0.002345
23,2018-12-04T00:09:40.647000Z,23,p,0.611,0.003336
24,2018-12-04T00:09:40.762000Z,23,s,0.803,0.003336
25,2018-12-04T00:10:17.111500Z,2,s,0.454,0.002342
26,2018-12-04T00:10:57.832500Z,22,s,0.441,0.004532
27,2018-12-04T00:11:01.352500Z,23,s,0.313,0.002172
28,2018-12-04T00:11:13.453500Z,19,p,0.439,0.003265
29,2018-12-04T00:11:18.472000Z,20,s,0.597,0.001878
30,2018-12-04T00:11:59.184500Z,20,p,0.644,0.002119
31,2018-12-04T00:11:59.332000Z,20,s,0.822,0.002119
32,2018-12-04T00:13:20.825500Z,19,s,0.48,0.002923
33,2018-12-04T00:14:21.677500Z,19,s,0.495,0.003254
34,2018-12-04T00:14:54.308500Z,19,p,0.423,0.007195
35,2018-12-04T00:14:54.433500Z,19,s,0.671,0.007195
36,2018-12-04T00:15:16.591000Z,20,s,0.803,0.003216
37,2018-12-04T00:16:33.438500Z,20,s,0.416,0.001921
38,2018-12-04T00:17:41.544500Z,19,p,0.498,0.003433
39,2018-12-04T00:17:41.637500Z,19,s,0.707,0.003433
40,2018-12-04T00:18:15.574000Z,8,s,0.309,0.002731
41,2018-12-04T00:18:26.120500Z,23,s,0.66,0.002155
42,2018-12-04T00:18:31.363000Z,5,s,0.811,0.002932
43,2018-12-04T00:18:42.815000Z,20,p,0.314,0.002701
44,2018-12-04T00:19:12.329500Z,19,s,0.313,0.002524
45,2018-12-04T00:19:18.370500Z,20,s,0.578,0.002029
46,2018-12-04T00:20:11.834500Z,19,s,0.494,0.002678
47,2018-12-04T00:20:18.904500Z,11,s,0.763,0.003081
48,2018-12-04T00:20:39.893500Z,20,s,0.355,0.001645
49,2018-12-04T00:20:40.773500Z,19,s,0.489,0.002787
50,2018-12-04T00:21:25.114000Z,20,s,0.83,0.002517
51,2018-12-04T00:21:34.842000Z,3,p,0.377,0.001852
52,2018-12-04T00:22:17.116000Z,19,s,0.512,0.002436
53,2018-12-04T00:22:54.058000Z,12,p,0.444,0.001987
54,2018-12-04T00:23:44.057500Z,19,s,0.312,0.00196
55,2018-12-04T00:23:54.040500Z,19,s,0.496,0.002299
56,2018-12-04T00:24:27.767000Z,5,s,0.73,0.002673
57,2018-12-04T00:24:38.123500Z,20,p,0.357,0.002389
58,2018-12-04T00:24:38.220500Z,20,s,0.707,0.002389
59,2018-12-04T00:26:13.529500Z,23,p,0.872,0.004503
60,2018-12-04T00:26:13.592000Z,23,s,0.854,0.002597
61,2018-12-04T00:26:17.688000Z,1,s,0.823,0.002726
62,2018-12-04T00:27:39.104500Z,22,s,0.416,0.002215
63,2018-12-04T00:27:55.166500Z,20,s,0.65,0.002746
64,2018-12-04T00:27:57.348000Z,20,s,0.362,0.001556
65,2018-12-04T00:28:17.836500Z,19,p,0.505,0.002743
66,2018-12-04T00:28:39.924000Z,11,s,0.48,0.004632
67,2018-12-04T00:29:09.137500Z,22,s,0.436,0.001874
68,2018-12-04T00:29:11.935500Z,20,s,0.344,0.001734
69,2018-12-04T00:29:16.849500Z,16,s,0.548,0.001694
70,2018-12-04T00:31:16.800500Z,20,s,0.508,0.003179
71,2018-12-04T00:31:27.424000Z,20,p,0.353,0.001867
72,2018-12-04T00:31:27.536500Z,20,s,0.695,0.001867
73,2018-12-04T00:32:26.212000Z,4,s,0.437,0.006069
74,2018-12-04T00:32:30.775000Z,15,s,0.386,0.06951
75,2018-12-04T00:32:30.777000Z,15,p,0.596,0.06951
76,2018-12-04T00:32:37.016000Z,8,p,0.783,0.05077
77,2018-12-04T00:32:37.020000Z,7,s,0.833,0.03047
78,2018-12-04T00:32:37.022000Z,8,s,0.314,0.05077
79,2018-12-04T00:32:37.025500Z,9,p,0.875,0.01837
80,2018-12-04T00:32:37.026000Z,6,p,0.673,0.02529
81,2018-12-04T00:32:37.034000Z,10,p,0.683,0.02002
82,2018-12-04T00:32:37.041000Z,9,s,0.929,0.01837
83,2018-12-04T00:32:37.042500Z,6,s,0.77,0.02529
84,2018-12-04T00:32:37.059500Z,10,s,0.926,0.02002
85,2018-12-04T00:32:37.062500Z,5,p,0.861,0.02216
86,2018-12-04T00:32:37.067000Z,11,p,0.468,0.02418
87,2018-12-04T00:32:37.082000Z,11,s,0.938,0.02418
88,2018-12-04T00:32:37.082500Z,4,p,0.72,0.0267
89,2018-12-04T00:32:37.086000Z,4,s,0.305,0.0267
90,2018-12-04T00:32:37.096000Z,13,p,0.764,0.01806
91,2018-12-04T00:32:37.103000Z,12,s,0.829,0.02003
92,2018-12-04T00:32:37.104500Z,3,s,0.811,0.0149
93,2018-12-04T00:32:37.123000Z,13,s,0.94,0.01806
94,2018-12-04T00:32:37.125000Z,2,s,0.337,0.01425
95,2018-12-04T00:32:37.126500Z,2,p,0.617,0.01425
96,2018-12-04T00:32:37.146000Z,1,s,0.905,0.004014
97,2018-12-04T00:32:44.661500Z,23,s,0.341,0.001665
98,2018-12-04T00:33:19.932000Z,11,p,0.324,0.003922
99,2018-12-04T00:33:19.997000Z,11,s,0.804,0.003922
100,2018-12-04T00:33:39.703500Z,1,s,0.429,0.001837
101,2018-12-04T00:34:14.750000Z,20,s,0.802,0.003022
102,2018-12-04T00:34:47.936500Z,2,s,0.327,0.003358
103,2018-12-04T00:35:24.426500Z,11,s,0.316,0.001666
104,2018-12-04T00:36:11.949500Z,19,p,0.369,0.002909
