,time,sta,pha,prob,amp
0,2018-12-06T00:00:08.184500Z,23,p,0.774,0.002047
1,2018-12-06T00:00:37.281000Z,19,p,0.366,0.003164
2,2018-12-06T00:00:37.326000Z,19,s,0.33,0.003164
3,2018-12-06T00:01:06.422000Z,20,s,0.487,0.001773
4,2018-12-06T00:01:23.027000Z,20,s,0.774,0.002175
5,2018-12-06T00:01:23.822500Z,19,s,0.427,0.001687
6,2018-12-06T00:02:19.910000Z,23,s,0.304,0.003106
7,2018-12-06T00:04:17.197500Z,11,s,0.498,0.001816
8,2018-12-06T00:04:22.710500Z,22,s,0.619,0.005335
9,2018-12-06T00:04:45.863500Z,5,p,0.348,0.002191
10,2018-12-06T00:04:45.967000Z,5,s,0.705,0.002191
11,2018-12-06T00:04:46.577500Z,8,s,0.479,0.002565
12,2018-12-06T00:04:57.038500Z,20,p,0.33,0.003481
13,2018-12-06T00:04:57.190000Z,20,s,0.853,0.003481
14,2018-12-06T00:04:59.107500Z,6,s,0.385,0.00399
15,2018-12-06T00:05:12.659500Z,5,s,0.676,0.002933
16,2018-12-06T00:05:31.433500Z,1,s,0.338,0.001591
17,2018-12-06T00:07:28.723500Z,11,s,0.337,0.001687
18,2018-12-06T00:07:31.629500Z,23,s,0.334,0.002397
19,2018-12-06T00:07:45.490000Z,1,s,0.824,0.003222
20,2018-12-06T00:07:49.440500Z,20,s,0.408,0.002208
21,2018-12-06T00:07:49.485500Z,4,p,0.309,0.002424
22,2018-12-06T00:07:49.649500Z,5,p,0.752,0.004823
23,2018-12-06T00:07:49.662000Z,4,s,0.653,0.002424
24,2018-12-06T00:07:49.677500Z,5,s,0.408,0.004823
25,2018-12-06T00:08:37.289000Z,20,s,0.772,0.002928
26,2018-12-06T00:09:28.710500Z,19,s,0.301,0.00329
27,2018-12-06T00:09:40.529000Z,24,p,0.946,0.02161
28,2018-12-06T00:09:40.533500Z,23,p,0.974,0.01598
29,2018-12-06T00:09:40.537500Z,22,p,0.975,0.008973
30,2018-12-06T00:09:40.541500Z,21,p,0.963,0.006736
31,2018-12-06T00:09:40.546000Z,20,p,0.975,0.006716
32,2018-12-06T00:09:40.551000Z,19,p,0.978,0.006678
33,2018-12-06T00:09:40.555500Z,18,p,0.857,0.00707
34,2018-12-06T00:09:40.560000Z,17,p,0.852,0.003683
35,2018-12-06T00:09:40.567000Z,16,p,0.972,0.008131
36,2018-12-06T00:09:40.571000Z,15,p,0.953,0.003352
37,2018-12-06T00:09:40.575500Z,14,p,0.945,0.004095
38,2018-12-06T00:09:40.582000Z,13,p,0.962,0.004772
39,2018-12-06T00:09:40.587500Z,12,p,0.96,0.003962
40,2018-12-06T00:09:40.591000Z,11,p,0.931,0.002823
41,2018-12-06T00:09:40.593500Z,10,p,0.913,0.002177
42,2018-12-06T00:09:40.601500Z,8,p,0.72,0.001939
43,2018-12-06T00:09:40.603000Z,24,s,0.959,0.02161
44,2018-12-06T00:09:40.610500Z,23,s,0.96,0.01598
45,2018-12-06T00:09:40.616500Z,22,s,0.903,0.007616
46,2018-12-06T00:09:40.624000Z,21,s,0.928,0.004496
47,2018-12-06T00:09:40.630500Z,4,p,0.856,0.002196
48,2018-12-06T00:09:40.632000Z,20,s,0.942,0.006583
49,2018-12-06T00:09:40.638500Z,19,s,0.937,0.004994
50,2018-12-06T00:09:40.648000Z,18,s,0.83,0.00707
51,2018-12-06T00:09:40.655000Z,17,s,0.893,0.003683
52,2018-12-06T00:09:40.668000Z,16,s,0.902,0.00514
53,2018-12-06T00:09:40.677500Z,15,s,0.899,0.003352
54,2018-12-06T00:09:40.685500Z,14,s,0.929,0.004095
55,2018-12-06T00:09:40.694000Z,13,s,0.922,0.004772
56,2018-12-06T00:09:40.701000Z,12,s,0.872,0.002689
57,2018-12-06T00:09:40.717000Z,11,s,0.746,0.002823
58,2018-12-06T00:09:40.730500Z,10,s,0.725,0.002177
59,2018-12-06T00:09:40.739500Z,8,s,0.46,0.001515
60,2018-12-06T00:09:40.772500Z,4,s,0.698,0.001668
61,2018-12-06T00:10:35.980000Z,19,s,0.416,0.002261
62,2018-12-06T00:11:06.016500Z,1,s,0.42,0.002199
63,2018-12-06T00:11:47.099500Z,5,p,0.447,0.003079
64,2018-12-06T00:11:47.225000Z,5,s,0.855,0.003079
65,2018-12-06T00:12:06.481500Z,20,s,0.345,0.002308
66,2018-12-06T00:12:15.728500Z,20,s,0.3,0.003277
67,2018-12-06T00:13:07.168500Z,1,s,0.62,0.002659
68,2018-12-06T00:13:46.732500Z,22,s,0.558,0.005331
69,2018-12-06T00:13:52.554000Z,23,s,0.647,0.002447
70,2018-12-06T00:13:59.112500Z,22,s,0.363,0.002069
71,2018-12-06T00:14:31.725500Z,23,s,0.396,0.002227
72,2018-12-06T00:15:11.644000Z,20,s,0.78,0.002286
73,2018-12-06T00:15:46.922500Z,20,s,0.404,0.001854
74,2018-12-06T00:17:35.302000Z,5,s,0.811,0.003151
75,2018-12-06T00:18:11.942500Z,20,s,0.67,0.00308
76,2018-12-06T00:18:37.315500Z,7,p,0.319,0.002251
77,2018-12-06T00:21:47.665000Z,20,s,0.72,0.003106
