,time,sta,pha,prob,amp
0,2018-11-17T00:00:10.407000Z,9,s,0.504,0.004803
1,2018-11-17T00:00:13.729500Z,24,s,0.535,0.003956
2,2018-11-17T00:00:27.111500Z,5,s,0.321,0.00204
3,2018-11-17T00:00:30.759500Z,18,s,0.307,0.002464
4,2018-11-17T00:00:32.050000Z,2,p,0.469,0.00207
5,2018-11-17T00:00:32.282000Z,13,p,0.456,0.002378
6,2018-11-17T00:00:38.527500Z,24,s,0.349,0.004389
7,2018-11-17T00:01:03.998500Z,2,p,0.442,0.002189
8,2018-11-17T00:01:16.868000Z,23,s,0.863,0.01095
9,2018-11-17T00:01:21.242000Z,10,p,0.414,0.004207
10,2018-11-17T00:01:25.749500Z,13,p,0.332,0.002054
11,2018-11-17T00:01:42.605500Z,13,p,0.403,0.003955
12,2018-11-17T00:01:43.490500Z,2,s,0.352,0.001785
13,2018-11-17T00:01:43.574500Z,6,s,0.339,0.00265
14,2018-11-17T00:02:06.717500Z,2,p,0.394,0.001589
15,2018-11-17T00:02:08.159500Z,13,s,0.303,0.00225
16,2018-11-17T00:02:09.890500Z,5,s,0.355,0.002671
17,2018-11-17T00:02:09.918500Z,6,s,0.447,0.002945
18,2018-11-17T00:02:10.049500Z,13,p,0.355,0.002167
19,2018-11-17T00:02:10.170500Z,18,s,0.33,0.002673
20,2018-11-17T00:02:13.875500Z,4,p,0.355,0.001584
21,2018-11-17T00:02:19.188500Z,10,s,0.37,0.008845
22,2018-11-17T00:02:22.909500Z,13,p,0.377,0.002145
23,2018-11-17T00:02:24.723500Z,13,p,0.466,0.002958
24,2018-11-17T00:02:29.158000Z,5,p,0.373,0.002009
25,2018-11-17T00:02:33.860500Z,12,s,0.388,0.003533
26,2018-11-17T00:02:33.860500Z,13,s,0.867,0.009668
27,2018-11-17T00:02:34.399500Z,5,p,0.469,0.001874
28,2018-11-17T00:02:36.502000Z,9,p,0.852,0.00943
29,2018-11-17T00:02:36.742000Z,12,p,0.325,0.003461
30,2018-11-17T00:02:37.148000Z,13,s,0.439,0.002965
31,2018-11-17T00:03:05.102500Z,2,s,0.311,0.001951
32,2018-11-17T00:03:05.171500Z,5,s,0.316,0.002214
33,2018-11-17T00:03:05.334500Z,13,s,0.376,0.002269
34,2018-11-17T00:03:15.520500Z,20,s,0.527,0.001945
35,2018-11-17T00:03:17.887500Z,18,s,0.38,0.003761
36,2018-11-17T00:03:18.867000Z,9,p,0.743,0.0129
