,time,sta,pha,prob,amp
0,2018-11-08T00:01:07.444000Z,22,s,0.578,0.005527
1,2018-11-08T00:01:56.599500Z,20,p,0.607,0.001929
2,2018-11-08T00:01:56.802500Z,20,s,0.463,0.001929
3,2018-11-08T00:02:26.481000Z,19,p,0.483,0.02342
4,2018-11-08T00:02:26.482500Z,19,s,0.352,0.02342
5,2018-11-08T00:02:41.625500Z,11,s,0.41,0.001917
6,2018-11-08T00:02:41.877500Z,11,s,0.499,0.004123
7,2018-11-08T00:02:43.454000Z,19,s,0.639,0.008166
8,2018-11-08T00:03:04.088000Z,5,s,0.702,0.004118
9,2018-11-08T00:03:33.201500Z,11,p,0.303,0.004953
10,2018-11-08T00:03:33.250500Z,11,s,0.859,0.004953
11,2018-11-08T00:04:30.659500Z,24,s,0.64,0.006086
12,2018-11-08T00:04:30.831500Z,11,s,0.509,0.001835
13,2018-11-08T00:04:41.052000Z,23,s,0.315,0.002263
14,2018-11-08T00:04:45.957500Z,20,p,0.321,0.001503
15,2018-11-08T00:04:46.083000Z,20,s,0.44,0.003578
16,2018-11-08T00:04:46.083500Z,20,p,0.328,0.003578
17,2018-11-08T00:04:49.119500Z,23,s,0.446,0.002198
18,2018-11-08T00:05:08.389500Z,20,s,0.426,0.001959
19,2018-11-08T00:05:17.315500Z,16,s,0.415,0.001668
20,2018-11-08T00:05:36.442000Z,24,s,0.361,0.004651
21,2018-11-08T00:08:00.692000Z,5,p,0.311,0.002742
22,2018-11-08T00:08:00.802000Z,5,s,0.769,0.002742
23,2018-11-08T00:08:30.769500Z,23,s,0.348,0.003652
24,2018-11-08T00:08:35.741500Z,20,s,0.477,0.00187
25,2018-11-08T00:08:49.320000Z,13,p,0.903,0.002175
26,2018-11-08T00:08:49.648000Z,13,s,0.684,0.002175
27,2018-11-08T00:09:01.772500Z,13,p,0.319,0.00368
28,2018-11-08T00:09:01.940500Z,17,s,0.569,0.002047
29,2018-11-08T00:09:01.956000Z,13,s,0.777,0.00368
30,2018-11-08T00:10:23.807500Z,11,p,0.702,0.00373
31,2018-11-08T00:10:23.926500Z,11,s,0.502,0.00373
32,2018-11-08T00:11:01.514500Z,20,s,0.354,0.003485
33,2018-11-08T00:12:06.285500Z,21,s,0.432,0.002948
34,2018-11-08T00:12:26.680000Z,20,s,0.575,0.001746
35,2018-11-08T00:12:28.992500Z,2,s,0.609,0.001737
36,2018-11-08T00:13:00.552500Z,2,s,0.633,0.002795
37,2018-11-08T00:13:45.925500Z,5,s,0.712,0.002812
38,2018-11-08T00:14:15.836500Z,13,p,0.358,0.009257
39,2018-11-08T00:14:16.068000Z,10,s,0.59,0.003159
40,2018-11-08T00:14:22.597500Z,5,s,0.376,0.002054
41,2018-11-08T00:14:42.704500Z,1,s,0.691,0.00266
42,2018-11-08T00:14:59.360500Z,17,p,0.472,0.001855
43,2018-11-08T00:15:03.094500Z,17,s,0.577,0.00683
44,2018-11-08T00:15:16.496500Z,4,s,0.593,0.00621
45,2018-11-08T00:15:31.836500Z,5,p,0.327,0.003827
46,2018-11-08T00:15:31.957500Z,5,s,0.867,0.003827
47,2018-11-08T00:16:05.552500Z,2,s,0.682,0.002553
48,2018-11-08T00:16:29.074500Z,8,p,0.375,0.002815
49,2018-11-08T00:16:29.184500Z,8,s,0.739,0.002815
50,2018-11-08T00:17:36.456500Z,11,s,0.42,0.004083
51,2018-11-08T00:17:41.980500Z,11,s,0.803,0.003314
52,2018-11-08T00:18:04.770500Z,11,s,0.525,0.002847
53,2018-11-08T00:18:22.609000Z,11,s,0.845,0.003254
54,2018-11-08T00:18:40.818500Z,11,s,0.787,0.002907
55,2018-11-08T00:18:50.588000Z,15,s,0.512,0.005523
56,2018-11-08T00:18:57.041500Z,23,s,0.615,0.002941
57,2018-11-08T00:19:02.660000Z,11,s,0.674,0.002801
58,2018-11-08T00:19:06.787000Z,20,s,0.584,0.00325
